ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-19,8.8626,8.8528,8.8528,8.6846,8.8033,1486019,13167384,-0.0593,-0.6696,8.8608,0.4953,2670000000,N/A,2670000000,300000000,0,300000000,36.9841,1.9829,4.9933,-130.9945,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-20,8.8033,8.833,8.9912,8.833,8.8528,2388214,21499544,0.0495,0.5618,9.0024,0.7961,2685000000,N/A,2685000000,300000000,0,300000000,37.1918,1.9941,5.0214,-131.7304,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-21,8.8528,8.8132,9.0506,8.7538,8.9912,3256859,29492143,0.1385,1.5642,9.0554,1.0856,2727000000,N/A,2727000000,300000000,0,300000000,37.7736,2.0253,5.0999,-133.791,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-22,8.9912,9.0308,9.1495,8.9517,8.9616,3486747,31869512,-0.0297,-0.33,9.1402,1.1622,2718000000,N/A,2718000000,300000000,0,300000000,37.6489,2.0186,5.0831,-133.3495,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-23,8.9616,8.9912,9.2781,8.9616,9.2385,7123596,66026656,0.277,3.0905,9.2687,2.3745,2802000000,N/A,2802000000,300000000,0,300000000,38.8125,2.081,5.2402,-137.4706,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-26,9.2385,9.2286,9.4166,9.1198,9.2583,6718367,62886322,0.0198,0.2141,9.3604,2.2395,2808000000,N/A,2808000000,300000000,0,300000000,38.8956,2.0854,5.2514,-137.765,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-27,9.2583,9.2286,9.4462,9.1495,9.2286,5521780,51928396,-0.0297,-0.3205,9.4043,1.8406,2799000000,N/A,2799000000,300000000,0,300000000,38.7709,2.0787,5.2346,-137.3235,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-28,9.2286,9.2286,9.4957,9.0506,9.4957,9062983,85410357,0.2671,2.8939,9.4241,3.021,2880000000,N/A,2880000000,300000000,0,300000000,39.8929,2.1389,5.3861,-141.2974,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-29,9.4957,9.4759,9.6737,9.3473,9.3968,8885925,85318752,-0.0989,-1.0417,9.6016,2.962,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-05-30,9.3968,9.4363,9.4561,9.2088,9.3572,5054375,47716813,-0.0396,-0.4211,9.4407,1.6848,2838000000,N/A,2838000000,300000000,0,300000000,39.3111,2.1077,5.3075,-139.2368,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-03,9.3572,9.3572,9.4462,9.2781,9.3473,2837846,26876709,-0.0099,-0.1057,9.4708,0.9459,2835000000,N/A,2835000000,300000000,0,300000000,39.2696,2.1055,5.3019,-139.0897,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-04,9.3473,9.3473,9.6836,9.2781,9.4462,5743416,55033156,0.0989,1.0582,9.582,1.9145,2865000000,N/A,2865000000,300000000,0,300000000,39.6851,2.1277,5.358,-140.5615,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-05,9.4462,9.377,9.7331,9.3176,9.654,6469929,62902567,0.2077,2.199,9.7223,2.1566,2928000000,N/A,2928000000,300000000,0,300000000,40.5578,2.1745,5.4758,-143.6524,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-06,9.654,9.6638,9.832,9.5451,9.7133,6130522,60078335,0.0593,0.6148,9.7999,2.0435,2946000000,N/A,2946000000,300000000,0,300000000,40.8071,2.1879,5.5095,-144.5355,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-09,9.7133,9.6935,9.7529,9.555,9.6144,2779887,27069612,-0.0989,-1.0183,9.7377,0.9266,2916000000,N/A,2916000000,300000000,0,300000000,40.3916,2.1656,5.4534,-143.0637,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-10,9.6144,9.6737,9.7232,9.5451,9.7034,3357113,32763878,0.089,0.9259,9.7595,1.119,2943000000,N/A,2943000000,300000000,0,300000000,40.7656,2.1857,5.5039,-144.3883,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-11,9.7034,9.6441,9.6836,9.3671,9.3968,6406809,61549515,-0.3066,-3.16,9.6069,2.1356,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-12,9.3968,9.377,9.4363,9.2484,9.2682,4378020,41251834,-0.1286,-1.3684,9.4225,1.4593,2811000000,N/A,2811000000,300000000,0,300000000,38.9372,2.0876,5.257,-137.9122,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-13,9.2682,9.2583,9.4265,9.2484,9.3968,3434689,32528556,0.1286,1.3874,9.4706,1.1449,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-16,9.3968,9.4067,9.4265,9.2484,9.3572,3227978,30442378,-0.0396,-0.4211,9.4308,1.076,2838000000,N/A,2838000000,300000000,0,300000000,39.3111,2.1077,5.3075,-139.2368,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-17,9.3572,9.3572,9.5353,9.2979,9.3671,3415075,32628849,0.0099,0.1057,9.5544,1.1384,2841000000,N/A,2841000000,300000000,0,300000000,39.3527,2.1099,5.3131,-139.384,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-18,9.3671,9.3869,9.3968,9.0209,9.0407,4395040,40685854,-0.3264,-3.4847,9.2572,1.465,2742000000,N/A,2742000000,300000000,0,300000000,37.9814,2.0364,5.128,-134.5269,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-19,9.0407,9.0407,9.1594,8.9517,9.1099,4242034,38842944,0.0692,0.7659,9.1567,1.414,2763000000,N/A,2763000000,300000000,0,300000000,38.2723,2.052,5.1673,-135.5572,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-20,9.1099,9.011,9.1891,9.011,9.1297,1758261,16190370,0.0198,0.2172,9.2082,0.5861,2769000000,N/A,2769000000,300000000,0,300000000,38.3554,2.0564,5.1785,-135.8516,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-23,9.1297,9.1297,9.2187,9.0803,9.1099,1772729,16417739,-0.0198,-0.2167,9.2613,0.5909,2763000000,N/A,2763000000,300000000,0,300000000,38.2723,2.052,5.1673,-135.5572,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-24,9.1099,9.1693,9.4166,9.1693,9.2979,3535262,33325286,0.1879,2.063,9.4265,1.1784,2820000000,N/A,2820000000,300000000,0,300000000,39.0618,2.0943,5.2739,-138.3537,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-25,9.2979,9.2088,9.2781,9.1,9.1792,2176168,20177356,-0.1187,-1.2766,9.272,0.7254,2784000000,N/A,2784000000,300000000,0,300000000,38.5632,2.0676,5.2065,-136.5875,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-26,9.1792,9.1594,9.2979,9.1495,9.2088,2675126,24927040,0.0297,0.3233,9.3181,0.8917,2793000000,N/A,2793000000,300000000,0,300000000,38.6878,2.0743,5.2234,-137.0291,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-27,9.2088,9.2088,9.2088,9.1,9.1594,2075213,19216172,-0.0495,-0.5371,9.2599,0.6917,2778000000,N/A,2778000000,300000000,0,300000000,38.48,2.0631,5.1953,-136.2932,
601007.SH,ฝ๐ม๊ทนต๊,2014-06-30,9.1594,9.199,9.2781,9.1198,9.2286,2023902,18852932,0.0692,0.7559,9.3151,0.6746,2799000000,N/A,2799000000,300000000,0,300000000,38.7709,2.0787,5.2346,-137.3235,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-01,9.2286,9.2088,9.377,9.1891,9.3671,2653098,24957417,0.1385,1.5005,9.4069,0.8844,2841000000,N/A,2841000000,300000000,0,300000000,39.3527,2.1099,5.3131,-139.384,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-02,9.3671,9.377,9.4363,9.2088,9.3473,3015877,28429843,-0.0198,-0.2112,9.4267,1.0053,2835000000,N/A,2835000000,300000000,0,300000000,39.2696,2.1055,5.3019,-139.0897,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-03,9.3473,9.3671,9.5748,9.3078,9.5451,5701444,54623482,0.1978,2.1164,9.5806,1.9005,2895000000,N/A,2895000000,300000000,0,300000000,40.1007,2.15,5.4141,-142.0334,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-04,9.5451,9.5353,9.5649,9.4265,9.4858,2480663,23804939,-0.0593,-0.6218,9.5962,0.8269,2877000000,N/A,2877000000,300000000,0,300000000,39.8514,2.1367,5.3804,-141.1503,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-07,9.4858,9.5056,9.6441,9.3968,9.5155,2993967,28784583,0.0297,0.3128,9.6142,0.998,2886000000,N/A,2886000000,300000000,0,300000000,39.976,2.1433,5.3973,-141.5918,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-08,9.5155,9.5056,9.5155,9.3176,9.3473,3257701,30880371,-0.1682,-1.7672,9.4792,1.0859,2835000000,N/A,2835000000,300000000,0,300000000,39.2696,2.1055,5.3019,-139.0897,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-09,9.3473,9.3473,9.377,9.1,9.1198,4248221,39557387,-0.2275,-2.4339,9.3115,1.4161,2766000000,N/A,2766000000,300000000,0,300000000,38.3138,2.0542,5.1729,-135.7044,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-10,9.1198,9.1198,9.199,9.1198,9.1396,1943553,17983674,0.0198,0.2169,9.253,0.6479,2772000000,N/A,2772000000,300000000,0,300000000,38.3969,2.0587,5.1841,-135.9988,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-11,9.1396,9.1297,9.2187,9.0901,9.1891,1773153,16455971,0.0495,0.5411,9.2806,0.5911,2787000000,N/A,2787000000,300000000,0,300000000,38.6047,2.0698,5.2121,-136.7347,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-14,9.1891,9.199,9.3671,9.1792,9.3473,2662054,25002096,0.1583,1.7223,9.392,0.8874,2835000000,N/A,2835000000,300000000,0,300000000,39.2696,2.1055,5.3019,-139.0897,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-15,9.3473,9.3473,9.4265,9.288,9.377,2632402,24912995,0.0297,0.3175,9.464,0.8775,2844000000,N/A,2844000000,300000000,0,300000000,39.3943,2.1121,5.3187,-139.5312,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-16,9.377,9.3473,9.3473,9.1198,9.1495,4370431,40735150,-0.2275,-2.4262,9.3206,1.4568,2775000000,N/A,2775000000,300000000,0,300000000,38.4385,2.0609,5.1897,-136.146,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-17,9.1495,9.2593,9.3391,9.1495,9.2293,3298443,30515442,0.0798,0.8724,9.2515,1.0995,2775000000,N/A,2775000000,300000000,0,300000000,38.4385,2.0609,5.1897,-136.146,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-18,9.2293,9.1695,9.2293,8.8003,8.8302,9218917,82765594,-0.3991,-4.3243,8.9778,3.073,2655000000,N/A,2655000000,300000000,0,300000000,36.7763,1.9718,4.9653,-130.2586,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-21,8.8302,8.8302,8.8701,8.6706,8.7304,3054674,26755440,-0.0998,-1.1299,8.7589,1.0182,2625000000,N/A,2625000000,300000000,0,300000000,36.3607,1.9495,4.9092,-128.7867,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-22,8.7304,8.6905,8.8103,8.6805,8.7604,2196940,19277637,0.0299,0.3429,8.7748,0.7323,2634000000,N/A,2634000000,300000000,0,300000000,36.4854,1.9562,4.926,-129.2283,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-23,8.7604,8.7803,8.8402,8.7105,8.7604,1964523,17279705,0,0,8.7959,0.6548,2634000000,N/A,2634000000,300000000,0,300000000,36.4854,1.9562,4.926,-129.2283,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-24,8.7604,8.7105,8.7504,8.4511,8.6007,5082352,43580534,-0.1596,-1.8223,8.5749,1.6941,2586000000,N/A,2586000000,300000000,0,300000000,35.8205,1.9205,4.8362,-126.8733,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-25,8.6007,8.6007,8.6805,8.491,8.6307,2547822,21920801,0.0299,0.348,8.6037,0.8493,2595000000,N/A,2595000000,300000000,0,300000000,35.9452,1.9272,4.8531,-127.3149,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-28,8.6307,8.6307,8.8003,8.6307,8.7903,3386447,29635691,0.1596,1.8497,8.7513,1.1288,2643000000,N/A,2643000000,300000000,0,300000000,36.6101,1.9629,4.9428,-129.6698,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-29,8.7903,8.7903,8.91,8.7404,8.7903,4444884,39398132,0,0,8.8637,1.4816,2643000000,N/A,2643000000,300000000,0,300000000,36.6101,1.9629,4.9428,-129.6698,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-30,8.7903,8.8402,8.92,8.7803,8.8302,4247391,37634375,0.0399,0.454,8.8606,1.4158,2655000000,N/A,2655000000,300000000,0,300000000,36.7763,1.9718,4.9653,-130.2586,
601007.SH,ฝ๐ม๊ทนต๊,2014-07-31,8.8302,8.8302,8.9998,8.7803,8.9998,4073164,36381001,0.1696,1.9209,8.9319,1.3577,2706000000,N/A,2706000000,300000000,0,300000000,37.4827,2.0097,5.0607,-132.7607,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-01,8.9998,8.94,9.2393,8.94,9.2193,8663686,79438625,0.2195,2.439,9.1691,2.8879,2772000000,N/A,2772000000,300000000,0,300000000,38.3969,2.0587,5.1841,-135.9988,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-04,9.2193,9.2293,9.6983,9.2293,9.4588,10182557,97201644,0.2395,2.5974,9.5459,3.3942,2844000000,N/A,2844000000,300000000,0,300000000,39.3943,2.1121,5.3187,-139.5312,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-05,9.4588,9.4588,9.5985,9.3191,9.4189,6200044,58559354,-0.0399,-0.4219,9.445,2.0667,2832000000,N/A,2832000000,300000000,0,300000000,39.228,2.1032,5.2963,-138.9425,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-06,9.4189,9.4189,9.5386,9.349,9.4588,4850723,46037504,0.0399,0.4237,9.4909,1.6169,2844000000,N/A,2844000000,300000000,0,300000000,39.3943,2.1121,5.3187,-139.5312,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-07,9.4588,9.4289,9.6883,9.389,9.5486,7410957,70860797,0.0898,0.9494,9.5616,2.4703,2871000000,N/A,2871000000,300000000,0,300000000,39.7683,2.1322,5.3692,-140.8559,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-08,9.5486,9.5985,9.6584,9.5087,9.6184,6305328,60590825,0.0698,0.7315,9.6095,2.1018,2892000000,N/A,2892000000,300000000,0,300000000,40.0591,2.1478,5.4085,-141.8862,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-11,9.6184,9.6983,9.7382,9.4289,9.4887,9516105,90735432,-0.1297,-1.3485,9.5349,3.172,2853000000,N/A,2853000000,300000000,0,300000000,39.5189,2.1188,5.3356,-139.9728,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-12,9.4887,9.6983,10.2071,9.4788,10.0375,22803550,224425281,0.5488,5.7834,9.8417,7.6012,3018000000,N/A,3018000000,300000000,0,300000000,41.8045,2.2414,5.6441,-148.0679,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-13,10.0375,9.828,10.0475,9.7581,10.0375,14217030,141236380,0,0,9.9343,4.739,3018000000,N/A,3018000000,300000000,0,300000000,41.8045,2.2414,5.6441,-148.0679,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-14,10.0375,9.9377,10.0375,9.5386,9.5885,10623867,103877073,-0.449,-4.4732,9.7777,3.5413,2883000000,N/A,2883000000,300000000,0,300000000,39.9345,2.1411,5.3917,-141.4446,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-15,9.5885,9.5885,9.5985,9.3191,9.4688,8189529,77656907,-0.1197,-1.2487,9.4825,2.7298,2847000000,N/A,2847000000,300000000,0,300000000,39.4358,2.1144,5.3243,-139.6784,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-18,9.4688,9.5486,9.5586,9.359,9.4788,6311769,59650314,0.01,0.1054,9.4506,2.1039,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-19,9.4788,9.4688,9.4688,9.369,9.4388,7231508,68161715,-0.0399,-0.4211,9.4257,2.4105,2838000000,N/A,2838000000,300000000,0,300000000,39.3111,2.1077,5.3075,-139.2368,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-20,9.4388,9.3989,9.6284,9.379,9.5985,9023283,85997890,0.1596,1.6913,9.5307,3.0078,2886000000,N/A,2886000000,300000000,0,300000000,39.976,2.1433,5.3973,-141.5918,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-21,9.5985,9.5686,9.5885,9.389,9.5187,4902848,46546529,-0.0798,-0.8316,9.4938,1.6343,2862000000,N/A,2862000000,300000000,0,300000000,39.6436,2.1255,5.3524,-140.4143,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-22,9.5187,9.5187,9.5885,9.4388,9.4887,4073653,38748356,-0.0299,-0.3145,9.5119,1.3579,2853000000,N/A,2853000000,300000000,0,300000000,39.5189,2.1188,5.3356,-139.9728,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-25,9.4887,9.4788,9.5586,9.4688,9.5286,4184427,39923502,0.0399,0.4206,9.541,1.3948,2865000000,N/A,2865000000,300000000,0,300000000,39.6851,2.1277,5.358,-140.5615,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-26,9.5286,9.5386,9.5386,9.1395,9.1595,4962068,46453370,-0.3692,-3.8743,9.3617,1.654,2754000000,N/A,2754000000,300000000,0,300000000,38.1476,2.0453,5.1504,-135.1157,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-27,9.1595,9.1595,9.2094,9.0896,9.1495,2453909,22517338,-0.01,-0.1089,9.1761,0.818,2751000000,N/A,2751000000,300000000,0,300000000,38.1061,2.0431,5.1448,-134.9685,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-28,9.1495,9.1794,9.2593,8.9699,9.0697,3764582,34271402,-0.0798,-0.8724,9.1036,1.2549,2727000000,N/A,2727000000,300000000,0,300000000,37.7736,2.0253,5.0999,-133.791,
601007.SH,ฝ๐ม๊ทนต๊,2014-08-29,9.0697,9.0298,9.0797,8.91,9.0397,2770412,25024778,-0.0299,-0.33,9.0329,0.9235,2718000000,N/A,2718000000,300000000,0,300000000,37.6489,2.0186,5.0831,-133.3495,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-01,9.0397,9.0298,9.2493,8.9998,9.2094,3663402,33626584,0.1696,1.8764,9.1791,1.2211,2769000000,N/A,2769000000,300000000,0,300000000,38.3554,2.0564,5.1785,-135.8516,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-02,9.2094,9.2094,9.369,9.1994,9.3291,3851444,35903283,0.1197,1.3001,9.322,1.2838,2805000000,N/A,2805000000,300000000,0,300000000,38.854,2.0832,5.2458,-137.6178,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-03,9.3291,9.3091,9.7082,9.3091,9.5087,12333774,117669223,0.1796,1.9251,9.5404,4.1113,2859000000,N/A,2859000000,300000000,0,300000000,39.602,2.1233,5.3468,-140.2672,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-04,9.5087,9.4688,9.5586,9.4089,9.5486,9421224,89549662,0.0399,0.4197,9.5051,3.1404,2871000000,N/A,2871000000,300000000,0,300000000,39.7683,2.1322,5.3692,-140.8559,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-05,9.5486,9.4788,9.5286,9.349,9.4289,7436657,70111828,-0.1197,-1.2539,9.4279,2.4789,2835000000,N/A,2835000000,300000000,0,300000000,39.2696,2.1055,5.3019,-139.0897,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-09,9.4289,9.3989,9.3989,9.2593,9.359,5130533,47969612,-0.0698,-0.7407,9.3498,1.7102,2814000000,N/A,2814000000,300000000,0,300000000,38.9787,2.0899,5.2626,-138.0594,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-10,9.359,9.3391,9.8978,9.2892,9.7082,12598215,121387949,0.3492,3.7313,9.6353,4.1994,2919000000,N/A,2919000000,300000000,0,300000000,40.4331,2.1678,5.459,-143.2108,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-11,9.7082,9.7082,9.828,9.5985,9.6584,12310497,119876471,-0.0499,-0.5139,9.7377,4.1035,2904000000,N/A,2904000000,300000000,0,300000000,40.2254,2.1567,5.4309,-142.4749,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-12,9.6584,9.6284,9.7681,9.5885,9.6883,6043936,58667299,0.0299,0.3099,9.7068,2.0146,2913000000,N/A,2913000000,300000000,0,300000000,40.35,2.1634,5.4478,-142.9165,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-15,9.6883,9.6883,9.838,9.6484,9.808,8678120,85007526,0.1197,1.2358,9.7956,2.8927,2949000000,N/A,2949000000,300000000,0,300000000,40.8487,2.1901,5.5151,-144.6827,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-16,9.808,9.818,9.8679,9.4289,9.4788,6342510,61483865,-0.3293,-3.3571,9.6939,2.1142,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-17,9.4788,9.4788,9.6284,9.4588,9.6085,4085374,39063247,0.1297,1.3684,9.5617,1.3618,2889000000,N/A,2889000000,300000000,0,300000000,40.0176,2.1456,5.4029,-141.739,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-18,9.6085,9.5985,9.6085,9.5087,9.5686,2969635,28474313,-0.0399,-0.4154,9.5885,0.9899,2877000000,N/A,2877000000,300000000,0,300000000,39.8514,2.1367,5.3804,-141.1503,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-19,9.5686,9.5885,9.6683,9.4688,9.6683,4465397,42872817,0.0998,1.0428,9.6011,1.4885,2907000000,N/A,2907000000,300000000,0,300000000,40.2669,2.1589,5.4366,-142.6221,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-22,9.6683,9.6683,9.6783,9.4289,9.4788,2912813,27865656,-0.1896,-1.9608,9.5666,0.9709,2850000000,N/A,2850000000,300000000,0,300000000,39.4774,2.1166,5.33,-139.8256,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-23,9.4788,9.4887,9.798,9.4788,9.7781,7180628,69805444,0.2993,3.1579,9.7214,2.3935,2940000000,N/A,2940000000,300000000,0,300000000,40.724,2.1834,5.4983,-144.2411,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-24,9.7781,9.7382,9.828,9.6584,9.798,5827655,56996954,0.02,0.2041,9.7804,1.9426,2946000000,N/A,2946000000,300000000,0,300000000,40.8071,2.1879,5.5095,-144.5355,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-25,9.798,9.7881,9.8878,9.6883,9.7282,4793608,47060498,-0.0698,-0.7128,9.8173,1.5979,2925000000,N/A,2925000000,300000000,0,300000000,40.5162,2.1723,5.4702,-143.5052,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-26,9.7282,9.7382,9.8479,9.6683,9.838,4068644,39827259,0.1098,1.1282,9.7888,1.3562,2958000000,N/A,2958000000,300000000,0,300000000,40.9734,2.1968,5.5319,-145.1243,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-29,9.838,9.8679,10.1273,9.8579,10.0575,9440836,94669367,0.2195,2.2312,10.0276,3.1469,3024000000,N/A,3024000000,300000000,0,300000000,41.8876,2.2458,5.6554,-148.3623,
601007.SH,ฝ๐ม๊ทนต๊,2014-09-30,10.0575,10.1273,10.6761,10.0275,10.4566,18401023,191200574,0.3991,3.9683,10.3908,6.1337,3144000000,N/A,3144000000,300000000,0,300000000,43.5498,2.3349,5.8798,-154.2497,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-08,10.4566,10.4566,10.5863,10.1772,10.4965,9354515,96986625,0.0399,0.3817,10.3679,3.1182,3156000000,N/A,3156000000,300000000,0,300000000,43.716,2.3439,5.9022,-154.8384,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-09,10.4965,10.4366,10.5563,10.247,10.4167,7340068,76594174,-0.0798,-0.7605,10.4351,2.4467,3132000000,N/A,3132000000,300000000,0,300000000,43.3836,2.326,5.8573,-153.661,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-10,10.4167,10.3269,10.4167,10.0774,10.1772,6826716,69948639,-0.2395,-2.2989,10.2463,2.2756,3060000000,N/A,3060000000,300000000,0,300000000,42.3862,2.2726,5.7227,-150.1285,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-13,10.1772,10.1473,10.7759,10.0874,10.7459,9867092,103576449,0.5687,5.5882,10.4972,3.289,3231000000,N/A,3231000000,300000000,0,300000000,44.7549,2.3996,6.0425,-158.5181,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-14,10.7459,10.7359,10.9455,10.5563,10.5663,8145650,87879656,-0.1796,-1.6713,10.7885,2.7152,3177000000,N/A,3177000000,300000000,0,300000000,44.0069,2.3595,5.9415,-155.8687,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-15,10.5663,10.5563,10.9355,10.5563,10.8257,5733215,61658669,0.2594,2.4551,10.7546,1.9111,3255000000,N/A,3255000000,300000000,0,300000000,45.0873,2.4174,6.0874,-159.6955,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-16,10.8257,10.726,11.0053,10.6761,10.696,7660275,83138609,-0.1297,-1.1982,10.8532,2.5534,3216000000,N/A,3216000000,300000000,0,300000000,44.5471,2.3884,6.0144,-157.7821,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-17,10.696,10.6761,10.706,10.2171,10.3967,5565763,58198809,-0.2993,-2.7985,10.4566,1.8553,3126000000,N/A,3126000000,300000000,0,300000000,43.3004,2.3216,5.8461,-153.3666,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-20,10.3967,10.3967,10.716,10.3368,10.6561,3022232,31867217,0.2594,2.4952,10.5443,1.0074,3204000000,N/A,3204000000,300000000,0,300000000,44.3809,2.3795,5.992,-157.1934,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-21,10.6561,10.6561,10.7958,10.5464,10.7359,4892184,52404154,0.0798,0.7491,10.7118,1.6307,3228000000,N/A,3228000000,300000000,0,300000000,44.7133,2.3973,6.0369,-158.3709,
601007.SH,ฝ๐ม๊ทนต๊,2014-10-22,10.7359,10.9554,11.4743,10.7858,11.0053,11802752,131138446,0.2694,2.5093,11.1108,3.9343,3309000000,N/A,3309000000,300000000,0,300000000,45.8353,2.4575,6.1884,-162.3449,
