덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
600581.SH,*ST검멀,2003-04-18,2.7425,2.7183,2.7485,2.5371,2.6036,9106264,79107199,-0.1389,-5.0661,8.6871,7.0048,1120600000,N/A,3529268067,130000000,0,409427850,22.0273,2.1297,1.1088,15.3744,
600581.SH,*ST검멀,2003-04-21,2.6036,2.5915,2.6549,2.5734,2.6398,6345404,54897214,0.0362,1.3921,8.6515,4.8811,1136200000,N/A,3578399409,130000000,0,409427850,22.334,2.1594,1.1242,15.5884,
600581.SH,*ST검멀,2003-04-22,2.6398,2.6398,2.6398,2.6398,2.6398,N/A,N/A,0,0,N/A,N/A,1136200000,N/A,3578399409,130000000,0,409427850,22.334,2.1594,1.1242,15.5884,
600581.SH,*ST검멀,2003-04-23,2.6398,2.6126,2.6247,2.528,2.5371,4214001,35923709,-0.1027,-3.8902,8.5248,3.2415,1092000000,N/A,3439193940,130000000,0,409427850,21.4652,2.0754,1.0805,14.982,
600581.SH,*ST검멀,2003-04-24,2.5371,2.5401,2.5462,2.3861,2.4405,7953577,64828488,-0.0967,-3.8095,8.1509,6.1181,1050400000,N/A,3308177028,130000000,0,409427850,20.6474,1.9963,1.0393,14.4113,
600581.SH,*ST검멀,2003-04-25,2.4405,2.4254,2.4616,2.3287,2.3438,4996897,39560895,-0.0967,-3.9604,7.9171,3.8438,1008800000,N/A,3177160116,130000000,0,409427850,19.8297,1.9172,0.9982,13.8405,
600581.SH,*ST검멀,2003-04-28,2.3438,2.3106,2.4918,2.2955,2.4827,6159355,49057260,0.1389,5.9278,7.9647,4.738,1068600000,N/A,3365496927,130000000,0,409427850,21.0052,2.0309,1.0574,14.661,
600581.SH,*ST검멀,2003-04-29,2.4827,2.4767,2.4827,2.371,2.3861,5252883,42200031,-0.0967,-3.8929,8.0337,4.0407,1027000000,N/A,3234480015,130000000,0,409427850,20.1875,1.9518,1.0162,14.0902,
600581.SH,*ST검멀,2003-04-30,2.3861,2.3861,2.4918,2.374,2.4556,4476854,36307839,0.0695,2.9114,8.1101,3.4437,1056900000,N/A,3328648420.5,130000000,0,409427850,20.7752,2.0087,1.0458,14.5004,
600581.SH,*ST검멀,2003-05-12,2.4556,2.4586,2.5431,2.4223,2.525,4141606,34191893,0.0695,2.829,8.2557,3.1859,1086800000,N/A,3422816826,130000000,0,409427850,21.3629,2.0655,1.0754,14.9107,
600581.SH,*ST검멀,2003-05-13,2.525,2.5341,2.5885,2.3861,2.4042,5220187,42714195,-0.1208,-4.7847,8.1825,4.0155,1034800000,N/A,3259045686,130000000,0,409427850,20.3408,1.9667,1.0239,14.1972,
600581.SH,*ST검멀,2003-05-14,2.4042,2.3921,2.4405,2.3347,2.4344,3804745,30301765,0.0302,1.2563,7.9642,2.9267,1047800000,N/A,3299988471,130000000,0,409427850,20.5963,1.9914,1.0368,14.3756,
600581.SH,*ST검멀,2003-05-15,2.4344,2.4344,2.5673,2.4072,2.4948,6736394,55864882,0.0604,2.4814,8.293,5.1818,1073800000,N/A,3381874041,130000000,0,409427850,21.1074,2.0408,1.0625,14.7323,
600581.SH,*ST검멀,2003-05-16,2.4948,2.5039,2.5613,2.4616,2.5552,5279790,44177843,0.0604,2.4213,8.3673,4.0614,1099800000,N/A,3463759611,130000000,0,409427850,21.6185,2.0902,1.0882,15.089,
600581.SH,*ST검멀,2003-05-19,2.5552,2.5673,2.6277,2.5311,2.6066,7214542,61958693,0.0513,2.0095,8.588,5.5496,1121900000,N/A,3533362345.5,130000000,0,409427850,22.0529,2.1322,1.1101,15.3922,
600581.SH,*ST검멀,2003-05-20,2.6066,2.6036,2.6277,2.5462,2.5582,6512042,55479687,-0.0483,-1.854,8.5196,5.0093,1101100000,N/A,3467853889.5,130000000,0,409427850,21.644,2.0927,1.0895,15.1069,
600581.SH,*ST검멀,2003-05-21,2.5582,2.5703,2.6458,2.5703,2.6247,8027228,69779076,0.0664,2.5974,8.6928,6.1748,1129700000,N/A,3557928016.5,130000000,0,409427850,22.2062,2.147,1.1178,15.4993,
600581.SH,*ST검멀,2003-05-22,2.6247,2.6277,2.6579,2.5915,2.6549,4343783,37765152,0.0302,1.1507,8.6941,3.3414,1142700000,N/A,3598870801.5,130000000,0,409427850,22.4618,2.1717,1.1307,15.6776,
600581.SH,*ST검멀,2003-05-23,2.6549,2.664,2.7062,2.6277,2.664,7325858,64686483,0.0091,0.3413,8.8299,5.6353,1146600000,N/A,3611153637,130000000,0,409427850,22.5384,2.1791,1.1345,15.7311,
600581.SH,*ST검멀,2003-05-26,2.664,2.676,2.6942,2.6187,2.6247,6453521,56406809,-0.0393,-1.4739,8.7405,4.9642,1129700000,N/A,3557928016.5,130000000,0,409427850,22.2062,2.147,1.1178,15.4993,
600581.SH,*ST검멀,2003-05-27,2.6247,2.595,2.6506,2.5506,2.5617,3792116,26595175,-0.063,-2.4011,7.0133,2.4308,1077960000,N/A,3394975732.2,156000000,0,491313420,21.1892,2.0487,1.0666,14.7894,
600581.SH,*ST검멀,2003-05-28,2.5617,2.558,2.558,2.4653,2.4801,4958098,33461719,-0.0816,-3.1838,6.7489,3.1783,1043640000,N/A,3286886779.8,156000000,0,491313420,20.5146,1.9835,1.0327,14.3185,
600581.SH,*ST검멀,2003-05-29,2.4801,2.4579,2.5172,2.4468,2.5172,2925943,19516598,0.0371,1.4948,6.6702,1.8756,1059240000,N/A,3336018121.8,156000000,0,491313420,20.8212,2.0131,1.0481,14.5326,
600581.SH,*ST검멀,2003-05-30,2.5172,2.5209,2.5394,2.4653,2.5172,3593376,24123270,0,0,6.7133,2.3034,1059240000,N/A,3336018121.8,156000000,0,491313420,20.8212,2.0131,1.0481,14.5326,
600581.SH,*ST검멀,2003-06-02,2.5172,2.5135,2.5172,2.469,2.5024,1868100,12523909,-0.0148,-0.5891,6.7041,1.1975,1053000000,N/A,3316365585,156000000,0,491313420,20.6985,2.0012,1.0419,14.4469,
600581.SH,*ST검멀,2003-06-03,2.5024,2.4987,2.5431,2.4764,2.5024,2200892,14930074,0,0,6.7836,1.4108,1053000000,N/A,3316365585,156000000,0,491313420,20.6985,2.0012,1.0419,14.4469,
600581.SH,*ST검멀,2003-06-04,2.5024,2.5024,2.6544,2.4468,2.5987,6298559,43613351,0.0964,3.8519,6.9243,4.0375,1093560000,N/A,3444107074.2,156000000,0,491313420,21.4958,2.0783,1.0821,15.0034,
600581.SH,*ST검멀,2003-06-05,2.5987,2.595,2.5987,2.4987,2.5135,3113473,21306116,-0.0853,-3.281,6.8432,1.9958,1057680000,N/A,3331104987.6,156000000,0,491313420,20.7905,2.0101,1.0466,14.5112,
600581.SH,*ST검멀,2003-06-06,2.5135,2.4838,2.5357,2.4727,2.4764,1882495,12687435,-0.0371,-1.4749,6.7397,1.2067,1042080000,N/A,3281973645.6,156000000,0,491313420,20.4839,1.9805,1.0311,14.2971,
600581.SH,*ST검멀,2003-06-09,2.4764,2.4764,2.5061,2.4579,2.4727,1094540,7318931,-0.0037,-0.1497,6.6868,0.7016,1040520000,N/A,3277060511.4,156000000,0,491313420,20.4532,1.9775,1.0296,14.2757,
600581.SH,*ST검멀,2003-06-10,2.4727,2.4727,2.5098,2.4727,2.4801,884243,5928903,0.0074,0.2999,6.7051,0.5668,1043640000,N/A,3286886779.8,156000000,0,491313420,20.5146,1.9835,1.0327,14.3185,
600581.SH,*ST검멀,2003-06-11,2.4801,2.4987,2.5543,2.4838,2.5209,2059588,14040455,0.0408,1.6442,6.8171,1.3202,1060800000,N/A,3340931256,156000000,0,491313420,20.8519,2.0161,1.0496,14.554,
600581.SH,*ST검멀,2003-06-12,2.5209,2.532,2.5468,2.5061,2.5431,1380116,9409434,0.0222,0.8824,6.8179,0.8847,1070160000,N/A,3370410061.2,156000000,0,491313420,21.0359,2.0339,1.0589,14.6824,
600581.SH,*ST검멀,2003-06-13,2.5431,2.558,2.5913,2.5172,2.5246,2018212,13893992,-0.0185,-0.7289,6.8843,1.2937,1062360000,N/A,3345844390.2,156000000,0,491313420,20.8825,2.019,1.0512,14.5754,
600581.SH,*ST검멀,2003-06-16,2.5246,2.5246,2.5506,2.4987,2.5098,904182,6134482,-0.0148,-0.5874,6.7846,0.5796,1056120000,N/A,3326191853.4,156000000,0,491313420,20.7599,2.0072,1.045,14.4897,
600581.SH,*ST검멀,2003-06-17,2.5098,2.5098,2.5394,2.5098,2.5209,712185,4851063,0.0111,0.4431,6.8115,0.4565,1060800000,N/A,3340931256,156000000,0,491313420,20.8519,2.0161,1.0496,14.554,
600581.SH,*ST검멀,2003-06-18,2.5209,2.5135,2.5394,2.4912,2.4987,853991,5800465,-0.0222,-0.8824,6.7922,0.5474,1051440000,N/A,3311452450.8,156000000,0,491313420,20.6679,1.9983,1.0404,14.4255,
600581.SH,*ST검멀,2003-06-19,2.4987,2.5024,2.5098,2.443,2.4542,2319481,15378158,-0.0445,-1.7804,6.63,1.4868,1032720000,N/A,3252494840.4,156000000,0,491313420,20.2999,1.9627,1.0219,14.1687,
600581.SH,*ST검멀,2003-06-20,2.4542,2.4616,2.469,2.4134,2.4208,1658284,10879145,-0.0334,-1.3595,6.5605,1.063,1018680000,N/A,3208276632.6,156000000,0,491313420,20.0239,1.936,1.008,13.9761,
600581.SH,*ST검멀,2003-06-23,2.4208,2.4282,2.4468,2.4023,2.443,1340218,8759482,0.0222,0.9188,6.5359,0.8591,1028040000,N/A,3237755437.8,156000000,0,491313420,20.2079,1.9538,1.0172,14.1045,
600581.SH,*ST검멀,2003-06-24,2.443,2.5061,2.5061,2.469,2.4801,1635645,10949878,0.0371,1.5175,6.6945,1.0485,1043640000,N/A,3286886779.8,156000000,0,491313420,20.5146,1.9835,1.0327,14.3185,
600581.SH,*ST검멀,2003-06-25,2.4801,2.4838,2.5024,2.4505,2.4542,1099100,7363680,-0.026,-1.0463,6.6997,0.7046,1032720000,N/A,3252494840.4,156000000,0,491313420,20.2999,1.9627,1.0219,14.1687,
600581.SH,*ST검멀,2003-06-26,2.4542,2.4542,2.4727,2.406,2.4542,1287329,8466567,0,0,6.5768,0.8252,1032720000,N/A,3252494840.4,156000000,0,491313420,20.2999,1.9627,1.0219,14.1687,
600581.SH,*ST검멀,2003-06-27,2.4542,2.4653,2.4912,2.4505,2.4542,1118862,7443326,0,0,6.6526,0.7172,1032720000,N/A,3252494840.4,156000000,0,491313420,20.2999,1.9627,1.0219,14.1687,
600581.SH,*ST검멀,2003-06-30,2.4542,2.4393,2.4653,2.4097,2.4245,667764,4374888,-0.0297,-1.2085,6.5515,0.4281,1020240000,N/A,3213189766.8,156000000,0,491313420,20.0546,1.939,1.0095,13.9975,
600581.SH,*ST검멀,2003-07-01,2.4245,2.4319,2.469,2.4097,2.4245,781702,5154751,0,0,6.5943,0.5011,1020240000,N/A,3213189766.8,156000000,0,491313420,20.0546,1.939,1.0095,13.9975,
600581.SH,*ST검멀,2003-07-02,2.4245,2.4319,2.4653,2.3763,2.4542,1368239,8940810,0.0297,1.2232,6.5345,0.8771,1032720000,N/A,3252494840.4,156000000,0,491313420,20.2999,1.9627,1.0219,14.1687,
600581.SH,*ST검멀,2003-07-03,2.4542,2.4542,2.4653,2.4282,2.4393,890217,5865745,-0.0148,-0.6042,6.5891,0.5707,1026480000,N/A,3232842303.6,156000000,0,491313420,20.1772,1.9508,1.0157,14.0831,
600581.SH,*ST검멀,2003-07-04,2.4393,2.4319,2.4616,2.4171,2.4356,765449,5025224,-0.0037,-0.152,6.5651,0.4907,1024920000,N/A,3227929169.4,156000000,0,491313420,20.1466,1.9479,1.0141,14.0617,
600581.SH,*ST검멀,2003-07-07,2.4356,2.4356,2.4653,2.4134,2.443,768430,5054223,0.0074,0.3044,6.5773,0.4926,1028040000,N/A,3237755437.8,156000000,0,491313420,20.2079,1.9538,1.0172,14.1045,
600581.SH,*ST검멀,2003-07-08,2.443,2.4468,2.4727,2.4468,2.4653,673381,4467929,0.0222,0.9105,6.6351,0.4317,1037400000,N/A,3267234243,156000000,0,491313420,20.3919,1.9716,1.0265,14.2329,
600581.SH,*ST검멀,2003-07-09,2.4653,2.4653,2.4727,2.4282,2.4393,583200,3838227,-0.026,-1.0526,6.5813,0.3738,1026480000,N/A,3232842303.6,156000000,0,491313420,20.1772,1.9508,1.0157,14.0831,
600581.SH,*ST검멀,2003-07-10,2.4393,2.4393,2.5098,2.4282,2.4727,1717330,11477111,0.0334,1.3678,6.6831,1.1009,1040520000,N/A,3277060511.4,156000000,0,491313420,20.4532,1.9775,1.0296,14.2757,
600581.SH,*ST검멀,2003-07-11,2.4727,2.4838,2.4875,2.4579,2.4616,893350,5958809,-0.0111,-0.4498,6.6702,0.5727,1035840000,N/A,3262321108.8,156000000,0,491313420,20.3612,1.9686,1.0249,14.2115,
600581.SH,*ST검멀,2003-07-14,2.4616,2.4727,2.4838,2.443,2.4505,1276900,8463033,-0.0111,-0.4518,6.6278,0.8185,1031160000,N/A,3247581706.2,156000000,0,491313420,20.2692,1.9597,1.0203,14.1473,
600581.SH,*ST검멀,2003-07-15,2.4505,2.4616,2.5209,2.4468,2.4838,2380927,16030949,0.0334,1.3616,6.7331,1.5262,1045200000,N/A,3291799914,156000000,0,491313420,20.5452,1.9864,1.0342,14.3399,
600581.SH,*ST검멀,2003-07-16,2.4838,2.4838,2.5172,2.4801,2.5135,1369811,9255879,0.0297,1.194,6.757,0.8781,1057680000,N/A,3331104987.6,156000000,0,491313420,20.7905,2.0101,1.0466,14.5112,
600581.SH,*ST검멀,2003-07-17,2.5135,2.5209,2.5728,2.5209,2.532,3464224,23850803,0.0185,0.7375,6.8849,2.2207,1065480000,N/A,3355670658.6,156000000,0,491313420,20.9439,2.025,1.0543,14.6182,
600581.SH,*ST검멀,2003-07-18,2.532,2.5357,2.5394,2.4282,2.4505,2243193,15020264,-0.0816,-3.2211,6.6959,1.4379,1031160000,N/A,3247581706.2,156000000,0,491313420,20.2692,1.9597,1.0203,14.1473,
600581.SH,*ST검멀,2003-07-21,2.4505,2.4134,2.4468,2.3986,2.4245,1727256,11250234,-0.026,-1.059,6.5134,1.1072,1020240000,N/A,3213189766.8,156000000,0,491313420,20.0546,1.939,1.0095,13.9975,
600581.SH,*ST검멀,2003-07-22,2.4245,2.443,2.4653,2.4023,2.4282,1484908,9715542,0.0037,0.1529,6.5429,0.9519,1021800000,N/A,3218102901,156000000,0,491313420,20.0853,1.942,1.011,14.0189,
600581.SH,*ST검멀,2003-07-23,2.4282,2.4282,2.4801,2.4134,2.4468,1222311,8095457,0.0185,0.7634,6.6231,0.7835,1029600000,N/A,3242668572,156000000,0,491313420,20.2386,1.9568,1.0188,14.1259,
600581.SH,*ST검멀,2003-07-24,2.4468,2.4653,2.5098,2.4505,2.4727,1545468,10336866,0.026,1.0606,6.6885,0.9907,1040520000,N/A,3277060511.4,156000000,0,491313420,20.4532,1.9775,1.0296,14.2757,
600581.SH,*ST검멀,2003-07-25,2.4727,2.4727,2.4912,2.4134,2.4356,1187999,7849472,-0.0371,-1.4993,6.6073,0.7615,1024920000,N/A,3227929169.4,156000000,0,491313420,20.1466,1.9479,1.0141,14.0617,
600581.SH,*ST검멀,2003-07-28,2.4356,2.4319,2.4319,2.2985,2.317,2414169,15421554,-0.1186,-4.8706,6.3879,1.5475,975000000,N/A,3070708875,156000000,0,491313420,19.1653,1.853,0.9647,13.3768,
600581.SH,*ST검멀,2003-07-29,2.317,2.317,2.3541,2.2651,2.3022,2912021,18096617,-0.0148,-0.64,6.2145,1.8667,968760000,N/A,3051056338.2,156000000,0,491313420,19.0427,1.8411,0.9586,13.2912,
600581.SH,*ST검멀,2003-07-30,2.3022,2.3022,2.3281,2.2836,2.3059,879880,5470262,0.0037,0.161,6.2171,0.564,970320000,N/A,3055969472.4,156000000,0,491313420,19.0733,1.8441,0.9601,13.3126,
600581.SH,*ST검멀,2003-07-31,2.3059,2.3096,2.3133,2.2799,2.2873,962220,5960110,-0.0185,-0.8039,6.1941,0.6168,962520000,N/A,3031403801.4,156000000,0,491313420,18.92,1.8293,0.9524,13.2056,
600581.SH,*ST검멀,2003-08-01,2.2873,2.2762,2.2836,2.2429,2.254,1591242,9691970,-0.0334,-1.4587,6.0908,1.02,948480000,N/A,2987185593.6,156000000,0,491313420,18.644,1.8026,0.9385,13.0129,
600581.SH,*ST검멀,2003-08-04,2.254,2.254,2.2725,2.1872,2.2688,1750044,10503135,0.0148,0.6579,6.0016,1.1218,954720000,N/A,3006838130.4,156000000,0,491313420,18.7667,1.8145,0.9447,13.0986,
600581.SH,*ST검멀,2003-08-05,2.2688,2.2688,2.2873,2.2317,2.2614,1097480,6683635,-0.0074,-0.3268,6.09,0.7035,951600000,N/A,2997011862,156000000,0,491313420,18.7053,1.8085,0.9416,13.0558,
600581.SH,*ST검멀,2003-08-06,2.2614,2.254,2.2688,2.2391,2.2503,790187,4795502,-0.0111,-0.4918,6.0688,0.5065,946920000,N/A,2982272459.4,156000000,0,491313420,18.6134,1.7996,0.937,12.9915,
600581.SH,*ST검멀,2003-08-07,2.2503,2.2317,2.2799,2.2317,2.2503,1031367,6263395,0,0,6.0729,0.6611,946920000,N/A,2982272459.4,156000000,0,491313420,18.6134,1.7996,0.937,12.9915,
600581.SH,*ST검멀,2003-08-08,2.2503,2.254,2.254,2.2095,2.2132,1267974,7614483,-0.0371,-1.6474,6.0052,0.8128,931320000,N/A,2933141117.4,156000000,0,491313420,18.3067,1.77,0.9215,12.7775,
600581.SH,*ST검멀,2003-08-11,2.2132,2.2058,2.2095,2.191,2.2021,844662,5011113,-0.0111,-0.5025,5.9327,0.5415,926640000,N/A,2918401714.8,156000000,0,491313420,18.2147,1.7611,0.9169,12.7133,
