測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600510.SH,窪警竣,2013-05-29,5.7813,5.8002,5.8002,5.7152,5.7907,4848651,29532386,0.0094,0.1634,6.0908,0.6095,4876554151,N/A,4876554151,795522700,0,795522700,14.1916,1.1498,1.3263,14.0115,
600510.SH,窪警竣,2013-05-30,5.7907,5.7529,5.7624,5.649,5.7246,4052832,24487763,-0.0661,-1.1419,6.0421,0.5095,4820867562,N/A,4820867562,795522700,0,795522700,14.0295,1.1367,1.3111,13.8515,
600510.SH,窪警竣,2013-05-31,5.7246,5.7246,5.7624,5.6774,5.6868,3981789,24131880,-0.0378,-0.6601,6.0606,0.5005,4789046654,N/A,4789046654,795522700,0,795522700,13.9369,1.1292,1.3025,13.7601,
600510.SH,窪警竣,2013-06-03,5.6868,5.7057,5.7246,5.6396,5.649,4018312,24137224,-0.0378,-0.6645,6.0068,0.5051,4757225746,N/A,4757225746,795522700,0,795522700,13.8443,1.1217,1.2938,13.6686,
600510.SH,窪警竣,2013-06-04,5.649,5.6679,5.6679,5.5262,5.5829,3394540,20023669,-0.0661,-1.1706,5.8988,0.4267,4701539157,N/A,4701539157,795522700,0,795522700,13.6822,1.1086,1.2787,13.5086,
600510.SH,窪警竣,2013-06-05,5.5829,5.5829,5.6396,5.479,5.6301,5978151,35136919,0.0472,0.846,5.8776,0.7515,4741315292,N/A,4741315292,795522700,0,795522700,13.798,1.118,1.2895,13.6229,
600510.SH,窪警竣,2013-06-06,5.6301,5.6784,5.6784,5.4467,5.4563,4189665,24038706,-0.1738,-3.0875,5.7376,0.5267,4494703255,N/A,4494703255,795522700,0,795522700,13.0803,1.0598,1.2224,12.9144,
600510.SH,窪警竣,2013-06-07,5.4563,5.437,5.4949,5.2921,5.3018,3085548,17121040,-0.1545,-2.8319,5.5488,0.3879,4367419623,N/A,4367419623,795522700,0,795522700,12.7099,1.0298,1.1878,12.5486,
600510.SH,窪警竣,2013-06-13,5.3018,5.2535,5.2535,5.0797,5.099,2614447,13891942,-0.2028,-3.8251,5.3135,0.3286,4200359856,N/A,4200359856,795522700,0,795522700,12.2237,0.9904,1.1424,12.0686,
600510.SH,窪警竣,2013-06-14,5.099,5.128,5.1569,5.0893,5.1376,2551896,13538493,0.0386,0.7576,5.3053,0.3208,4232180764,N/A,4232180764,795522700,0,795522700,12.3163,0.9979,1.151,12.1601,
600510.SH,窪警竣,2013-06-17,5.1376,5.1473,5.1956,5.07,5.1376,2251868,11973212,0,0,5.317,0.2831,4232180764,N/A,4232180764,795522700,0,795522700,12.3163,0.9979,1.151,12.1601,
600510.SH,窪警竣,2013-06-18,5.1376,5.1569,5.1956,5.1183,5.1762,1484504,7936804,0.0386,0.7519,5.3464,0.1866,4264001672,N/A,4264001672,795522700,0,795522700,12.4089,1.0054,1.1597,12.2515,
600510.SH,窪警竣,2013-06-19,5.1762,5.1666,5.1666,5.041,5.128,2386576,12599648,-0.0483,-0.9328,5.2794,0.3,4224225537,N/A,4224225537,795522700,0,795522700,12.2932,0.996,1.1489,12.1372,
600510.SH,窪警竣,2013-06-20,5.128,5.1183,5.1183,4.9831,5.0121,1804096,9429247,-0.1159,-2.2599,5.2266,0.2268,4128762813,N/A,4128762813,795522700,0,795522700,12.0154,0.9735,1.1229,11.8629,
600510.SH,窪警竣,2013-06-21,5.0121,4.9348,5.0314,4.8769,5.0024,1871184,9587304,-0.0097,-0.1927,5.1237,0.2352,4120807586,N/A,4120807586,795522700,0,795522700,11.9922,0.9716,1.1207,11.8401,
600510.SH,窪警竣,2013-06-24,5.0024,4.9831,4.9831,4.5775,4.5968,3009021,14860599,-0.4056,-8.1081,4.9387,0.3782,3786688052,N/A,3786688052,795522700,0,795522700,11.0199,0.8929,1.0299,10.8801,
600510.SH,窪警竣,2013-06-25,4.5968,4.6065,4.6548,4.2685,4.5196,3032445,13992044,-0.0773,-1.6807,4.6141,0.3812,3723046236,N/A,3723046236,795522700,0,795522700,10.8347,0.8779,1.0125,10.6972,
600510.SH,窪警竣,2013-06-26,4.5196,4.5582,4.6065,4.452,4.5582,1958941,9164620,0.0386,0.8547,4.6784,0.2462,3754867144,N/A,3754867144,795522700,0,795522700,10.9273,0.8854,1.0212,10.7886,
600510.SH,窪警竣,2013-06-27,4.5582,4.6065,4.6837,4.4713,4.4809,2131654,10111467,-0.0773,-1.6949,4.7435,0.268,3691225328,N/A,3691225328,795522700,0,795522700,10.7421,0.8704,1.0039,10.6058,
600510.SH,窪警竣,2013-06-28,4.4809,4.4326,4.7224,4.4326,4.5678,3425738,16374293,0.0869,1.9397,4.7798,0.4306,3762822371,N/A,3762822371,795522700,0,795522700,10.9504,0.8872,1.0234,10.8115,
600510.SH,窪警竣,2013-07-01,4.5678,4.5678,4.6354,4.5389,4.6065,1266922,6024967,0.0386,0.8457,4.7556,0.1593,3794643279,N/A,3794643279,795522700,0,795522700,11.043,0.8947,1.032,10.9029,
600510.SH,窪警竣,2013-07-02,4.6065,4.5872,4.6451,4.5678,4.6258,1255446,5975415,0.0193,0.4193,4.7596,0.1578,3810553733,N/A,3810553733,795522700,0,795522700,11.0893,0.8985,1.0363,10.9486,
600510.SH,窪警竣,2013-07-03,4.6258,4.6161,4.6161,4.4809,4.5389,1601018,7508378,-0.0869,-1.8789,4.6898,0.2013,3738956690,N/A,3738956690,795522700,0,795522700,10.881,0.8816,1.0169,10.7429,
600510.SH,窪警竣,2013-07-04,4.5389,4.5389,4.6354,4.4423,4.5872,1921200,9113212,0.0483,1.0638,4.7435,0.2415,3778732825,N/A,3778732825,795522700,0,795522700,10.9967,0.891,1.0277,10.8572,
600510.SH,窪警竣,2013-07-05,4.5872,4.5968,4.761,4.5968,4.6065,2662084,12861709,0.0193,0.4211,4.8314,0.3346,3794643279,N/A,3794643279,795522700,0,795522700,11.043,0.8947,1.032,10.9029,
600510.SH,窪警竣,2013-07-08,4.6065,4.5485,4.5678,4.4326,4.4326,1737904,8089144,-0.1738,-3.7736,4.6545,0.2185,3651449193,N/A,3651449193,795522700,0,795522700,10.6263,0.861,0.9931,10.4915,
600510.SH,窪警竣,2013-07-09,4.4326,4.4326,4.4616,4.3554,4.4037,1570730,7150554,-0.029,-0.6536,4.5524,0.1974,3627583512,N/A,3627583512,795522700,0,795522700,10.5569,0.8553,0.9866,10.4229,
600510.SH,窪警竣,2013-07-10,4.4037,4.4326,4.5775,4.3844,4.5485,1818482,8459953,0.1449,3.2895,4.6522,0.2286,3746911917,N/A,3746911917,795522700,0,795522700,10.9041,0.8835,1.019,10.7658,
600510.SH,窪警竣,2013-07-11,4.5485,4.5582,4.7513,4.5582,4.6934,3717013,18016626,0.1449,3.1847,4.8471,0.4672,3866240322,N/A,3866240322,795522700,0,795522700,11.2514,0.9116,1.0515,11.1086,
600510.SH,窪警竣,2013-07-12,4.6934,4.6837,4.7803,4.6548,4.6548,3012048,14720847,-0.0386,-0.823,4.8873,0.3786,3834419414,N/A,3834419414,795522700,0,795522700,11.1588,0.9041,1.0428,11.0172,
600510.SH,窪警竣,2013-07-15,4.6548,4.7224,4.7513,4.6354,4.732,1937627,9433043,0.0773,1.6598,4.8683,0.2436,3898061230,N/A,3898061230,795522700,0,795522700,11.344,0.9191,1.0601,11.2001,
600510.SH,窪警竣,2013-07-16,4.732,4.6548,4.8093,4.6548,4.7803,2450055,12037351,0.0483,1.0204,4.9131,0.308,3937837365,N/A,3937837365,795522700,0,795522700,11.4597,0.9285,1.071,11.3143,
600510.SH,窪警竣,2013-07-17,4.7803,4.7417,4.8286,4.7127,4.761,3145650,15520955,-0.0193,-0.404,4.9341,0.3954,3921926911,N/A,3921926911,795522700,0,795522700,11.4134,0.9248,1.0666,11.2686,
600510.SH,窪警竣,2013-07-18,4.761,4.732,4.7513,4.6161,4.6644,1894754,9204681,-0.0966,-2.0284,4.858,0.2382,3842374641,N/A,3842374641,795522700,0,795522700,11.1819,0.906,1.045,11.0401,
600510.SH,窪警竣,2013-07-19,4.6644,4.6644,4.7127,4.4423,4.4809,2241114,10617628,-0.1835,-3.9337,4.7377,0.2817,3691225328,N/A,3691225328,795522700,0,795522700,10.7421,0.8704,1.0039,10.6058,
600510.SH,窪警竣,2013-07-22,4.4809,4.4713,4.5099,4.4326,4.4809,1771959,8200229,0,0,4.6278,0.2227,3691225328,N/A,3691225328,795522700,0,795522700,10.7421,0.8704,1.0039,10.6058,
600510.SH,窪警竣,2013-07-23,4.4809,4.5002,4.6451,4.4713,4.6258,2620090,12415206,0.1449,3.2328,4.7385,0.3294,3810553733,N/A,3810553733,795522700,0,795522700,11.0893,0.8985,1.0363,10.9486,
600510.SH,窪警竣,2013-07-24,4.6258,4.5968,4.6354,4.5099,4.5678,1854726,8774109,-0.0579,-1.2526,4.7307,0.2331,3762822371,N/A,3762822371,795522700,0,795522700,10.9504,0.8872,1.0234,10.8115,
600510.SH,窪警竣,2013-07-25,4.5678,4.6065,4.6354,4.5292,4.5872,1939745,9233050,0.0193,0.4228,4.7599,0.2438,3778732825,N/A,3778732825,795522700,0,795522700,10.9967,0.891,1.0277,10.8572,
600510.SH,窪警竣,2013-07-26,4.5872,4.5678,4.5968,4.5002,4.5292,1527072,7163914,-0.0579,-1.2632,4.6913,0.192,3731001463,N/A,3731001463,795522700,0,795522700,10.8578,0.8797,1.0147,10.7201,
600510.SH,窪警竣,2013-07-29,4.5292,4.5099,4.5099,4.3457,4.365,1937354,8847554,-0.1642,-3.6247,4.5668,0.2435,3595762604,N/A,3595762604,795522700,0,795522700,10.4643,0.8478,0.9779,10.3315,
600510.SH,窪警竣,2013-07-30,4.365,4.365,4.5002,4.3457,4.4616,1621505,7433403,0.0966,2.2124,4.5843,0.2038,3675314874,N/A,3675314874,795522700,0,795522700,10.6958,0.8666,0.9996,10.5601,
600510.SH,窪警竣,2013-07-31,4.4616,4.732,4.9058,4.6837,4.9058,11462432,57931216,0.4442,9.9567,5.054,1.4409,4041255316,N/A,4041255316,795522700,0,795522700,11.7607,0.9529,1.0991,11.6115,
600510.SH,窪警竣,2013-08-01,4.9058,4.9541,5.1473,4.8479,5.1183,19681645,101524522,0.2125,4.3307,5.1583,2.4741,4216270310,N/A,4216270310,795522700,0,795522700,12.27,0.9942,1.1467,12.1144,
600510.SH,窪警竣,2013-08-02,5.1183,5.1473,5.2245,4.9831,5.0217,11919126,62736074,-0.0966,-1.8868,5.2635,1.4983,4136718040,N/A,4136718040,795522700,0,795522700,12.0385,0.9754,1.1251,11.8858,
600510.SH,窪警竣,2013-08-05,5.0217,4.9445,5.0121,4.8576,4.9734,8427553,43020084,-0.0483,-0.9615,5.1047,1.0594,4096941905,N/A,4096941905,795522700,0,795522700,11.9228,0.966,1.1142,11.7715,
600510.SH,窪警竣,2013-08-06,4.9734,5.0217,5.0507,4.8865,4.9734,6685765,34382904,0,0,5.1427,0.8404,4096941905,N/A,4096941905,795522700,0,795522700,11.9228,0.966,1.1142,11.7715,
600510.SH,窪警竣,2013-08-07,4.9734,4.9541,5.07,4.9348,4.9445,5705786,29471907,-0.029,-0.5825,5.1653,0.7172,4073076224,N/A,4073076224,795522700,0,795522700,11.8533,0.9604,1.1077,11.7029,
600510.SH,窪警竣,2013-08-08,4.9445,4.9445,4.9445,4.8382,4.9058,4609545,23310362,-0.0386,-0.7813,5.057,0.5794,4041255316,N/A,4041255316,795522700,0,795522700,11.7607,0.9529,1.0991,11.6115,
600510.SH,窪警竣,2013-08-09,4.9058,4.9252,4.9638,4.8672,4.9348,3498878,17802922,0.029,0.5906,5.0882,0.4398,4065120997,N/A,4065120997,795522700,0,795522700,11.8302,0.9585,1.1056,11.6801,
600510.SH,窪警竣,2013-08-12,4.9348,4.9541,5.0217,4.8962,5.0121,5726073,29490177,0.0773,1.5656,5.1502,0.7198,4128762813,N/A,4128762813,795522700,0,795522700,12.0154,0.9735,1.1229,11.8629,
600510.SH,窪警竣,2013-08-13,5.0121,5.0121,5.041,4.9734,5.0314,4083356,21157499,0.0193,0.3854,5.1814,0.5133,4144673267,N/A,4144673267,795522700,0,795522700,12.0617,0.9773,1.1272,11.9086,
600510.SH,窪警竣,2013-08-14,5.0314,5.0217,5.0507,4.9155,4.9348,4721643,24330102,-0.0966,-1.9194,5.1529,0.5935,4065120997,N/A,4065120997,795522700,0,795522700,11.8302,0.9585,1.1056,11.6801,
600510.SH,窪警竣,2013-08-15,4.9348,4.9348,4.9928,4.8865,4.8962,2670115,13636795,-0.0386,-0.7828,5.1072,0.3356,4033300089,N/A,4033300089,795522700,0,795522700,11.7376,0.951,1.0969,11.5886,
600510.SH,窪警竣,2013-08-16,4.8962,4.9058,5.0217,4.8576,4.8576,3860152,19675293,-0.0386,-0.789,5.097,0.4852,4001479181,N/A,4001479181,795522700,0,795522700,11.645,0.9435,1.0883,11.4972,
600510.SH,窪警竣,2013-08-19,4.8576,4.8286,4.9252,4.79,4.9155,2182617,11029188,0.0579,1.1928,5.0532,0.2744,4049210543,N/A,4049210543,795522700,0,795522700,11.7839,0.9548,1.1013,11.6344,
600510.SH,窪警竣,2013-08-20,4.9155,4.9252,4.9638,4.8479,4.8672,2416953,12273277,-0.0483,-0.9823,5.078,0.3038,4009434408,N/A,4009434408,795522700,0,795522700,11.6681,0.9454,1.0904,11.5201,
600510.SH,窪警竣,2013-08-21,4.8672,4.8865,4.9252,4.8382,4.9155,1687861,8534398,0.0483,0.9921,5.0563,0.2122,4049210543,N/A,4049210543,795522700,0,795522700,11.7839,0.9548,1.1013,11.6344,
600510.SH,窪警竣,2013-08-22,4.9155,4.8962,5.1376,4.8962,5.0797,9558698,50118928,0.1642,3.3399,5.2433,1.2016,4184449402,N/A,4184449402,795522700,0,795522700,12.1774,0.9867,1.138,12.0229,
600510.SH,窪警竣,2013-08-23,5.0797,5.0893,5.1086,4.8576,4.9541,6932376,35717310,-0.1255,-2.4715,5.1522,0.8714,4081031451,N/A,4081031451,795522700,0,795522700,11.8765,0.9623,1.1099,11.7258,
600510.SH,窪警竣,2013-08-26,4.9541,4.9928,5.0217,4.9155,5.0217,4035329,20831979,0.0676,1.3645,5.1624,0.5073,4136718040,N/A,4136718040,795522700,0,795522700,12.0385,0.9754,1.1251,11.8858,
600510.SH,窪警竣,2013-08-27,5.0217,5.099,5.3114,5.0893,5.1859,8708086,46851293,0.1642,3.2692,5.3802,1.0946,4271956899,N/A,4271956899,795522700,0,795522700,12.4321,1.0073,1.1618,12.2744,
600510.SH,窪警竣,2013-08-28,5.1859,5.1183,5.1666,5.041,5.099,5027087,26560077,-0.0869,-1.676,5.2834,0.6319,4200359856,N/A,4200359856,795522700,0,795522700,12.2237,0.9904,1.1424,12.0686,
600510.SH,窪警竣,2013-08-29,5.099,5.0893,5.1473,5.07,5.1086,3600555,19019606,0.0097,0.1894,5.2824,0.4526,4208315083,N/A,4208315083,795522700,0,795522700,12.2469,0.9923,1.1445,12.0915,
600510.SH,窪警竣,2013-08-30,5.1086,5.1376,5.1666,5.0217,5.07,5053511,26666901,-0.0386,-0.7561,5.2769,0.6352,4176494175,N/A,4176494175,795522700,0,795522700,12.1543,0.9848,1.1359,12.0001,
600510.SH,窪警竣,2013-09-02,5.07,5.0507,5.5625,4.9445,5.379,11963987,65000852,0.309,6.0952,5.433,1.5039,4431061439,N/A,4431061439,795522700,0,795522700,12.8951,1.0448,1.2051,12.7315,
600510.SH,窪警竣,2013-09-03,5.379,5.379,5.9199,5.379,5.9199,32546960,193925156,0.5408,10.0539,5.9583,4.0913,4876554151,N/A,4876554151,795522700,0,795522700,14.1916,1.1498,1.3263,14.0115,
600510.SH,窪警竣,2013-09-04,5.9199,6.0551,6.084,5.7171,5.775,21163613,127832612,-0.1449,-2.447,6.0402,2.6603,4757225746,N/A,4757225746,795522700,0,795522700,13.8443,1.1217,1.2938,13.6686,
600510.SH,窪警竣,2013-09-05,5.775,5.6977,5.7364,5.5625,5.6688,10736223,62645892,-0.1062,-1.8395,5.835,1.3496,4669718249,N/A,4669718249,795522700,0,795522700,13.5896,1.1011,1.27,13.4172,
600510.SH,窪警竣,2013-09-06,5.6688,5.6108,5.7074,5.5529,5.6205,6794411,39594319,-0.0483,-0.8518,5.8275,0.8541,4629942114,N/A,4629942114,795522700,0,795522700,13.4739,1.0917,1.2592,13.3029,
600510.SH,窪警竣,2013-09-09,5.6205,5.5722,5.8136,5.5625,5.6977,10177126,60345805,0.0773,1.3746,5.9296,1.2793,4693583930,N/A,4693583930,795522700,0,795522700,13.6591,1.1067,1.2765,13.4858,
600510.SH,窪警竣,2013-09-10,5.6977,5.6398,5.7847,5.6205,5.6977,7467567,43985223,0,0,5.8902,0.9387,4693583930,N/A,4693583930,795522700,0,795522700,13.6591,1.1067,1.2765,13.4858,
600510.SH,窪警竣,2013-09-11,5.6977,5.6977,6.2675,5.6784,6.142,27878575,176177696,0.4442,7.7966,6.3195,3.5044,5059524372,N/A,5059524372,795522700,0,795522700,14.724,1.193,1.376,14.5372,
600510.SH,窪警竣,2013-09-12,6.142,6.0164,6.142,5.8619,6.0744,14323611,88956445,-0.0676,-1.1006,6.2105,1.8005,5003837783,N/A,5003837783,795522700,0,795522700,14.562,1.1799,1.3609,14.3772,
600510.SH,窪警竣,2013-09-13,6.0744,6.0937,6.6828,5.9778,6.2772,22922172,152326083,0.2028,3.3386,6.6454,2.8814,5170897550,N/A,5170897550,795522700,0,795522700,15.0482,1.2192,1.4063,14.8572,
600510.SH,窪警竣,2013-09-16,6.2772,6.1806,6.5669,6.1709,6.4703,16655194,110267688,0.1931,3.0769,6.6206,2.0936,5330002090,N/A,5330002090,795522700,0,795522700,15.5112,1.2568,1.4496,15.3144,
600510.SH,窪警竣,2013-09-17,6.4703,6.3737,6.4607,5.9681,5.9778,14300185,90862109,-0.4925,-7.6119,6.3539,1.7976,4924285513,N/A,4924285513,795522700,0,795522700,14.3305,1.1611,1.3392,14.1487,
600510.SH,窪警竣,2013-09-18,5.9778,6.0164,6.0647,5.8619,5.9778,5323885,32881192,0,0,6.1762,0.6692,4924285513,N/A,4924285513,795522700,0,795522700,14.3305,1.1611,1.3392,14.1487,
600510.SH,窪警竣,2013-09-23,5.9778,6.0164,6.1903,6.0164,6.1227,5728589,36197369,0.1449,2.4233,6.3187,0.7201,5043613918,N/A,5043613918,795522700,0,795522700,14.6777,1.1892,1.3717,14.4915,
600510.SH,窪警竣,2013-09-24,6.1227,6.1227,6.1709,5.8812,6.0261,7574387,47062976,-0.0966,-1.5773,6.2134,0.9521,4964061648,N/A,4964061648,795522700,0,795522700,14.4462,1.1705,1.3501,14.2629,
600510.SH,窪警竣,2013-09-25,6.0261,6.0261,6.3448,5.9392,6.1806,12793841,82018676,0.1545,2.5641,6.4108,1.6082,5091345280,N/A,5091345280,795522700,0,795522700,14.8166,1.2005,1.3847,14.6287,
600510.SH,窪警竣,2013-09-26,6.1806,6.142,6.2772,5.8426,5.8523,8849208,54762479,-0.3283,-5.3125,6.1884,1.1124,4820867562,N/A,4820867562,795522700,0,795522700,14.0295,1.1367,1.3111,13.8515,
600510.SH,窪警竣,2013-09-27,5.8523,5.8233,5.8812,5.5046,5.6012,10230070,59418601,-0.2511,-4.2904,5.8082,1.286,4614031660,N/A,4614031660,795522700,0,795522700,13.4276,1.0879,1.2549,13.2572,
600510.SH,窪警竣,2013-09-30,5.6012,5.6012,5.775,5.6012,5.746,4968259,29392687,0.1449,2.5862,5.9161,0.6245,4733360065,N/A,4733360065,795522700,0,795522700,13.7748,1.1161,1.2873,13.6001,
600510.SH,窪警竣,2013-10-08,5.746,5.7074,6.0357,5.7074,5.8619,6562514,39939699,0.1159,2.0168,6.086,0.8249,4828822789,N/A,4828822789,795522700,0,795522700,14.0527,1.1386,1.3133,13.8744,
600510.SH,窪警竣,2013-10-09,5.8619,5.8329,6.0164,5.7847,6.0068,7940536,48577599,0.1449,2.4712,6.1177,0.9982,4948151194,N/A,4948151194,795522700,0,795522700,14.3999,1.1667,1.3457,14.2172,
600510.SH,窪警竣,2013-10-10,6.0068,6.0068,6.0744,5.8716,5.9005,6729687,41481218,-0.1062,-1.7685,6.1639,0.8459,4860643697,N/A,4860643697,795522700,0,795522700,14.1453,1.1461,1.3219,13.9658,
600510.SH,窪警竣,2013-10-11,5.9005,5.9102,5.9681,5.8909,5.9392,5826807,35787213,0.0386,0.6547,6.1418,0.7325,4892464605,N/A,4892464605,795522700,0,795522700,14.2379,1.1536,1.3306,14.0572,
600510.SH,窪警竣,2013-10-14,5.9392,5.9392,6.1999,5.9005,6.113,10889208,68618373,0.1738,2.9268,6.3015,1.3688,5035658691,N/A,5035658691,795522700,0,795522700,14.6546,1.1874,1.3695,14.4687,
600510.SH,窪警竣,2013-10-15,6.113,6.084,6.113,5.9488,6.0357,7134645,44321164,-0.0773,-1.2638,6.2121,0.8968,4972016875,N/A,4972016875,795522700,0,795522700,14.4694,1.1724,1.3522,14.2858,
600510.SH,窪警竣,2013-10-16,6.0357,6.0357,6.0357,5.6784,5.7171,6683360,40236183,-0.3187,-5.28,6.0204,0.8401,4709494384,N/A,4709494384,795522700,0,795522700,13.7054,1.1105,1.2808,13.5315,
600510.SH,窪警竣,2013-10-17,5.7171,5.7557,5.8619,5.6398,5.6784,4575204,27168571,-0.0386,-0.6757,5.9382,0.5751,4677673476,N/A,4677673476,795522700,0,795522700,13.6128,1.103,1.2722,13.4401,
600510.SH,窪警竣,2013-10-18,5.6784,5.6784,5.7171,5.5722,5.7074,2610403,15297406,0.029,0.5102,5.8602,0.3281,4701539157,N/A,4701539157,795522700,0,795522700,13.6822,1.1086,1.2787,13.5086,
600510.SH,窪警竣,2013-10-21,5.7074,5.7171,5.7847,5.6301,5.775,3276057,19461651,0.0676,1.1844,5.9406,0.4118,4757225746,N/A,4757225746,795522700,0,795522700,13.8443,1.1217,1.2938,13.6686,
600510.SH,窪警竣,2013-10-22,5.775,5.7364,5.8619,5.7171,5.746,4585765,27480064,-0.029,-0.5017,5.9925,0.5764,4733360065,N/A,4733360065,795522700,0,795522700,13.7748,1.1161,1.2873,13.6001,
600510.SH,窪警竣,2013-10-23,5.746,5.7557,5.775,5.5143,5.5432,3807766,22162721,-0.2028,-3.5294,5.8204,0.4786,4566300298,N/A,4566300298,795522700,0,795522700,13.2887,1.0767,1.2419,13.1201,
600510.SH,窪警竣,2013-10-24,5.5432,5.5239,5.5529,5.4563,5.5336,2860325,16291247,-0.0097,-0.1742,5.6956,0.3596,4558345071,N/A,4558345071,795522700,0,795522700,13.2655,1.0748,1.2397,13.0972,
600510.SH,窪警竣,2013-10-25,5.5336,5.5336,5.5722,5.3597,5.3984,3217005,18132663,-0.1352,-2.4433,5.6365,0.4044,4446971893,N/A,4446971893,795522700,0,795522700,12.9414,1.0486,1.2094,12.7772,
600510.SH,窪警竣,2013-10-28,5.3984,5.4467,5.5143,5.3887,5.466,2114753,11928199,0.0676,1.2522,5.6405,0.2658,4502658482,N/A,4502658482,795522700,0,795522700,13.1035,1.0617,1.2246,12.9372,
600510.SH,窪警竣,2013-10-29,5.466,5.466,5.5143,5.128,5.3308,3501405,19265323,-0.1352,-2.4735,5.5022,0.4401,4391285304,N/A,4391285304,795522700,0,795522700,12.7794,1.0354,1.1943,12.6172,
600510.SH,窪警竣,2013-10-30,5.3308,5.3984,5.8619,5.3984,5.8619,19026512,114862798,0.5311,9.9638,6.037,2.3917,4828822789,N/A,4828822789,795522700,0,795522700,14.0527,1.1386,1.3133,13.8744,
600510.SH,窪警竣,2013-10-31,5.8619,5.8619,6.0647,5.8523,5.8812,18907263,116200412,0.0193,0.3295,6.1458,2.3767,4844733243,N/A,4844733243,795522700,0,795522700,14.099,1.1423,1.3176,13.9201,
600510.SH,窪警竣,2013-11-01,5.8812,5.7653,5.8233,5.5819,5.7074,10396790,61314017,-0.1738,-2.9557,5.8974,1.3069,4701539157,N/A,4701539157,795522700,0,795522700,13.6822,1.1086,1.2787,13.5086,
600510.SH,窪警竣,2013-11-04,5.7074,5.7267,5.8426,5.6205,5.8233,7015125,41751346,0.1159,2.0305,5.9516,0.8818,4797001881,N/A,4797001881,795522700,0,795522700,13.9601,1.1311,1.3046,13.7829,
600510.SH,窪警竣,2013-11-05,5.8233,5.7653,6.0357,5.6784,5.9488,12443475,76310743,0.1255,2.1559,6.1326,1.5642,4900419832,N/A,4900419832,795522700,0,795522700,14.261,1.1555,1.3328,14.0801,
600510.SH,窪警竣,2013-11-06,5.9488,5.9488,5.9585,5.8136,5.8523,7829710,47736222,-0.0966,-1.6234,6.0968,0.9842,4820867562,N/A,4820867562,795522700,0,795522700,14.0295,1.1367,1.3111,13.8515,
600510.SH,窪警竣,2013-11-07,5.8523,5.8619,6.0261,5.7943,5.8909,6637310,40669384,0.0386,0.6601,6.1274,0.8343,4852688470,N/A,4852688470,795522700,0,795522700,14.1221,1.1442,1.3198,13.9429,
600510.SH,窪警竣,2013-11-08,5.8909,5.8329,6.0744,5.7943,6.0647,9861537,60823189,0.1738,2.9508,6.1677,1.2396,4995882556,N/A,4995882556,795522700,0,795522700,14.5388,1.178,1.3587,14.3544,
600510.SH,窪警竣,2013-11-11,6.0647,6.0357,6.0551,5.9005,5.9585,7933470,49157773,-0.1062,-1.7516,6.1963,0.9973,4908375059,N/A,4908375059,795522700,0,795522700,14.2842,1.1573,1.3349,14.1029,
600510.SH,窪警竣,2013-11-12,5.9585,5.9102,5.9681,5.7074,5.8426,8139222,48979803,-0.1159,-1.9449,6.0177,1.0231,4812912335,N/A,4812912335,795522700,0,795522700,14.0064,1.1348,1.309,13.8286,
600510.SH,窪警竣,2013-11-13,5.8426,5.804,6.1709,5.7267,5.9102,12545076,77541736,0.0676,1.157,6.181,1.577,4868598924,N/A,4868598924,795522700,0,795522700,14.1684,1.148,1.3241,13.9886,
600510.SH,窪警竣,2013-11-14,5.9102,5.9199,6.0744,5.804,6.0068,11052072,68347007,0.0966,1.634,6.1841,1.3893,4948151194,N/A,4948151194,795522700,0,795522700,14.3999,1.1667,1.3457,14.2172,
600510.SH,窪警竣,2013-11-15,6.0068,5.9585,6.2192,5.9005,6.2096,16812676,106376386,0.2028,3.3762,6.3272,2.1134,5115210961,N/A,5115210961,795522700,0,795522700,14.8861,1.2061,1.3912,14.6972,
600510.SH,窪警竣,2013-11-18,6.2096,6.2772,6.422,6.1323,6.3158,17434056,113284088,0.1062,1.7107,6.4979,2.1915,5202718458,N/A,5202718458,795522700,0,795522700,15.1408,1.2268,1.415,14.9487,
600510.SH,窪警竣,2013-11-19,6.3158,6.3158,6.422,6.1999,6.4027,12740080,83210597,0.0869,1.3761,6.5314,1.6015,5274315501,N/A,5274315501,795522700,0,795522700,15.3491,1.2436,1.4344,15.1544,
600510.SH,窪警竣,2013-11-20,6.4027,6.3544,6.5186,6.2868,6.3351,10571387,69698271,-0.0676,-1.0558,6.5931,1.3289,5218628912,N/A,5218628912,795522700,0,795522700,15.1871,1.2305,1.4193,14.9944,
600510.SH,窪警竣,2013-11-21,6.3351,6.2772,6.3737,6.0744,6.2965,10464924,67388273,-0.0386,-0.6098,6.4394,1.3155,5186808004,N/A,5186808004,795522700,0,795522700,15.0945,1.223,1.4106,14.9029,
600510.SH,窪警竣,2013-11-22,6.2965,6.2675,6.2675,6.0551,6.0647,7545603,48081979,-0.2318,-3.681,6.3722,0.9485,4995882556,N/A,4995882556,795522700,0,795522700,14.5388,1.178,1.3587,14.3544,
