����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600546.SH,*STɽú,2014-04-10,3.956,3.956,3.9954,3.877,3.9461,39604404,158191195,-0.0099,-0.2494,3.9943,1.9977,7929824560,N/A,7929824560,1982456140,0,1982456140,32.4982,0.9943,0.0975,-9.3418,
600546.SH,*STɽú,2014-04-11,3.9461,3.9165,3.9461,3.8672,3.9066,19802113,78270853,-0.0395,-1,3.9527,0.9989,7850526314.4,N/A,7850526314.4,1982456140,0,1982456140,32.1732,0.9844,0.0965,-9.2483,
600546.SH,*STɽú,2014-04-14,3.9066,3.9066,3.9658,3.8672,3.9165,19129716,75891757,0.0099,0.2525,3.9672,0.965,7870350875.8,N/A,7870350875.8,1982456140,0,1982456140,32.2545,0.9869,0.0968,-9.2717,
600546.SH,*STɽú,2014-04-15,3.9165,3.8968,3.8968,3.7981,3.808,18699669,72782844,-0.1085,-2.7708,3.8922,0.9433,7652280700.4,N/A,7652280700.4,1982456140,0,1982456140,31.3608,0.9595,0.0941,-9.0148,
600546.SH,*STɽú,2014-04-16,3.808,3.7882,3.8474,3.7488,3.7784,17003912,65313946,-0.0296,-0.7772,3.8411,0.8577,7592807016.2,N/A,7592807016.2,1982456140,0,1982456140,31.117,0.9521,0.0934,-8.9447,
600546.SH,*STɽú,2014-04-17,3.7784,3.7784,3.7981,3.7488,3.7488,11879866,45381174,-0.0296,-0.7833,3.82,0.5992,7533333332,N/A,7533333332,1982456140,0,1982456140,30.8733,0.9446,0.0926,-8.8747,
600546.SH,*STɽú,2014-04-18,3.7488,3.7291,3.8672,3.7192,3.7981,21940431,84658461,0.0493,1.3158,3.8586,1.1067,7632456139,N/A,7632456139,1982456140,0,1982456140,31.2795,0.957,0.0938,-8.9914,
600546.SH,*STɽú,2014-04-21,3.7981,3.7587,3.8178,3.66,3.6896,15316018,58209845,-0.1085,-2.8571,3.8006,0.7726,7414385963.6,N/A,7414385963.6,1982456140,0,1982456140,30.3858,0.9297,0.0912,-8.7345,
600546.SH,*STɽú,2014-04-22,3.6896,3.66,3.6995,3.5811,3.6501,14933717,55081868,-0.0395,-1.0695,3.6884,0.7533,7335087718,N/A,7335087718,1982456140,0,1982456140,30.0608,0.9198,0.0902,-8.6411,
600546.SH,*STɽú,2014-04-23,3.6501,3.6304,3.7192,3.6107,3.6403,11955296,44375383,-0.0099,-0.2703,3.7118,0.6031,7315263156.6,N/A,7315263156.6,1982456140,0,1982456140,29.9796,0.9173,0.0899,-8.6178,
600546.SH,*STɽú,2014-04-24,3.6403,3.6403,3.7093,3.6008,3.6403,15539782,57782327,0,0,3.7183,0.7839,7315263156.6,N/A,7315263156.6,1982456140,0,1982456140,29.9796,0.9173,0.0899,-8.6178,
600546.SH,*STɽú,2014-04-25,3.6403,3.6501,3.66,3.512,3.5219,14111554,51368778,-0.1184,-3.252,3.6402,0.7118,7077368419.8,N/A,7077368419.8,1982456140,0,1982456140,29.0046,0.8874,0.087,-8.3375,
600546.SH,*STɽú,2014-04-28,3.5219,3.5022,3.5219,3.3147,3.3246,24927581,85672842,-0.1973,-5.6022,3.4369,1.2574,6680877191.8,N/A,6680877191.8,1982456140,0,1982456140,27.3797,0.8377,0.0821,-7.8704,
600546.SH,*STɽú,2014-04-29,3.3246,3.3246,3.4134,3.3246,3.4134,15583494,53528317,0.0888,2.6706,3.4349,0.7861,6859298244.4,N/A,6859298244.4,1982456140,0,1982456140,28.1109,0.8601,0.0843,-8.0806,
600546.SH,*STɽú,2014-04-30,3.4134,3.4134,3.443,3.3739,3.3936,12384478,42738281,-0.0197,-0.578,3.451,0.6247,6819649121.6,N/A,6819649121.6,1982456140,0,1982456140,27.9485,0.8551,0.0839,-8.0339,
600546.SH,*STɽú,2014-05-05,3.3936,3.3936,3.4331,3.3344,3.4232,11567399,39572440,0.0296,0.8721,3.421,0.5835,6879122805.8,N/A,6879122805.8,1982456140,0,1982456140,28.1922,0.8626,0.0846,-8.104,
600546.SH,*STɽú,2014-05-06,3.4232,3.4134,3.4824,3.4035,3.443,13634875,47546104,0.0197,0.5764,3.4871,0.6878,6918771928.6,N/A,6918771928.6,1982456140,0,1982456140,28.3547,0.8676,0.0851,-8.1507,
600546.SH,*STɽú,2014-05-07,3.443,3.4232,3.4726,3.3936,3.4134,14635693,51055779,-0.0296,-0.8596,3.4884,0.7383,6859298244.4,N/A,6859298244.4,1982456140,0,1982456140,28.1109,0.8601,0.0843,-8.0806,
600546.SH,*STɽú,2014-05-08,3.4134,3.4035,3.7587,3.3936,3.7587,43272067,160336645,0.3453,10.1156,3.7053,2.1828,7553157893.4,N/A,7553157893.4,1982456140,0,1982456140,30.9545,0.9471,0.0929,-8.898,
600546.SH,*STɽú,2014-05-09,3.7587,3.7587,4.0349,3.6699,3.8672,98844141,385663511,0.1085,2.8871,3.9017,4.9859,7771228068.8,N/A,7771228068.8,1982456140,0,1982456140,31.8482,0.9744,0.0956,-9.1549,
600546.SH,*STɽú,2014-05-12,3.8672,3.8376,4.2519,3.7784,4.2519,94809790,392986429,0.3847,9.949,4.145,4.7824,8544385963.4,N/A,8544385963.4,1982456140,0,1982456140,35.0168,1.0714,0.1051,-10.0657,
600546.SH,*STɽú,2014-05-13,4.2519,4.3407,4.4887,4.0645,4.0941,137159128,592709908,-0.1578,-3.7123,4.3213,6.9186,8227192981,N/A,8227192981,1982456140,0,1982456140,33.7169,1.0316,0.1012,-9.6921,
600546.SH,*STɽú,2014-05-14,4.0941,4.0546,4.1138,3.9362,3.9658,83752415,340191927,-0.1282,-3.1325,4.0619,4.2247,7969473682.8,N/A,7969473682.8,1982456140,0,1982456140,32.6607,0.9993,0.098,-9.3885,
600546.SH,*STɽú,2014-05-15,3.9658,3.9658,3.9757,3.8277,3.8474,48326507,190401463,-0.1184,-2.9851,3.9399,2.4377,7731578946,N/A,7731578946,1982456140,0,1982456140,31.6858,0.9695,0.0951,-9.1082,
600546.SH,*STɽú,2014-05-16,3.8474,3.8376,3.8869,3.7882,3.877,37407834,146102914,0.0296,0.7692,3.9057,1.8869,7791052630.2,N/A,7791052630.2,1982456140,0,1982456140,31.9295,0.9769,0.0958,-9.1783,
600546.SH,*STɽú,2014-05-19,3.877,3.8376,3.8672,3.7389,3.808,28423938,109322991,-0.0691,-1.7812,3.8462,1.4338,7652280700.4,N/A,7652280700.4,1982456140,0,1982456140,31.3608,0.9595,0.0941,-9.0148,
600546.SH,*STɽú,2014-05-20,3.808,3.8178,3.8869,3.7488,3.7784,22562308,87038141,-0.0296,-0.7772,3.8577,1.1381,7592807016.2,N/A,7592807016.2,1982456140,0,1982456140,31.117,0.9521,0.0934,-8.9447,
600546.SH,*STɽú,2014-05-21,3.7784,3.7587,4.0941,3.7192,3.9856,80463769,322712660,0.2072,5.483,4.0107,4.0588,8009122805.6,N/A,8009122805.6,1982456140,0,1982456140,32.8232,1.0043,0.0985,-9.4352,
600546.SH,*STɽú,2014-05-22,3.9856,3.9066,3.9757,3.8376,3.8573,40763180,161757477,-0.1282,-3.2178,3.9682,2.0562,7751403507.4,N/A,7751403507.4,1982456140,0,1982456140,31.767,0.972,0.0953,-9.1316,
600546.SH,*STɽú,2014-05-23,3.8573,3.8376,3.8869,3.7587,3.8277,31043029,119659489,-0.0296,-0.7673,3.8546,1.5659,7691929823.2,N/A,7691929823.2,1982456140,0,1982456140,31.5233,0.9645,0.0946,-9.0615,
600546.SH,*STɽú,2014-05-26,3.8277,3.8376,3.9165,3.8376,3.8672,26800912,105277252,0.0395,1.0309,3.9281,1.3519,7771228068.8,N/A,7771228068.8,1982456140,0,1982456140,31.8482,0.9744,0.0956,-9.1549,
600546.SH,*STɽú,2014-05-27,3.8672,3.8474,3.8573,3.7685,3.7981,20440044,78838507,-0.0691,-1.7857,3.8571,1.031,7632456139,N/A,7632456139,1982456140,0,1982456140,31.2795,0.957,0.0938,-8.9914,
600546.SH,*STɽú,2014-05-28,3.7981,3.7981,3.9461,3.7882,3.8672,32644983,128200019,0.0691,1.8182,3.9271,1.6467,7771228068.8,N/A,7771228068.8,1982456140,0,1982456140,31.8482,0.9744,0.0956,-9.1549,
600546.SH,*STɽú,2014-05-29,3.8672,3.8474,3.8672,3.7587,3.7685,24507384,94380702,-0.0987,-2.551,3.8511,1.2362,7572982454.8,N/A,7572982454.8,1982456140,0,1982456140,31.0358,0.9496,0.0931,-8.9214,
600546.SH,*STɽú,2014-05-30,3.7685,3.7488,3.8474,3.7389,3.7882,23209746,89391934,0.0197,0.5236,3.8515,1.1708,7612631577.6,N/A,7612631577.6,1982456140,0,1982456140,31.1983,0.9546,0.0936,-8.9681,
600546.SH,*STɽú,2014-06-03,3.7882,3.7784,3.9066,3.7685,3.808,26327592,102788547,0.0197,0.5208,3.9042,1.328,7652280700.4,N/A,7652280700.4,1982456140,0,1982456140,31.3608,0.9595,0.0941,-9.0148,
600546.SH,*STɽú,2014-06-04,3.808,3.7882,3.8474,3.7488,3.7784,20122847,77178750,-0.0296,-0.7772,3.8354,1.015,7592807016.2,N/A,7592807016.2,1982456140,0,1982456140,31.117,0.9521,0.0934,-8.9447,
600546.SH,*STɽú,2014-06-05,3.7784,3.7685,3.808,3.7291,3.7981,17421227,66515115,0.0197,0.5222,3.818,0.8788,7632456139,N/A,7632456139,1982456140,0,1982456140,31.2795,0.957,0.0938,-8.9914,
600546.SH,*STɽú,2014-06-06,3.7981,3.7981,3.808,3.6797,3.6995,17448034,66137439,-0.0987,-2.5974,3.7905,0.8801,7434210525,N/A,7434210525,1982456140,0,1982456140,30.4671,0.9322,0.0914,-8.7579,
600546.SH,*STɽú,2014-06-09,3.6995,3.6797,3.6797,3.5909,3.5909,23786926,87454227,-0.1085,-2.9333,3.6766,1.1999,7216140349.6,N/A,7216140349.6,1982456140,0,1982456140,29.5734,0.9048,0.0887,-8.501,
600546.SH,*STɽú,2014-06-10,3.5909,3.5811,3.66,3.5811,3.6403,15786023,58006790,0.0493,1.3736,3.6746,0.7963,7315263156.6,N/A,7315263156.6,1982456140,0,1982456140,29.9796,0.9173,0.0899,-8.6178,
600546.SH,*STɽú,2014-06-11,3.6403,3.6205,3.6501,3.6008,3.6403,13205914,48511893,0,0,3.6735,0.6661,7315263156.6,N/A,7315263156.6,1982456140,0,1982456140,29.9796,0.9173,0.0899,-8.6178,
600546.SH,*STɽú,2014-06-12,3.6403,3.6403,3.6896,3.5909,3.6304,16155605,59524928,-0.0099,-0.271,3.6845,0.8149,7295438595.2,N/A,7295438595.2,1982456140,0,1982456140,29.8983,0.9148,0.0897,-8.5944,
600546.SH,*STɽú,2014-06-13,3.6304,3.6304,3.7093,3.6205,3.6797,18516574,68958288,0.0493,1.3587,3.7241,0.934,7394561402.2,N/A,7394561402.2,1982456140,0,1982456140,30.3046,0.9272,0.0909,-8.7112,
600546.SH,*STɽú,2014-06-16,3.6797,3.6797,3.7587,3.6699,3.7291,15194043,57295442,0.0493,1.3405,3.7709,0.7664,7493684209.2,N/A,7493684209.2,1982456140,0,1982456140,30.7108,0.9396,0.0921,-8.828,
600546.SH,*STɽú,2014-06-17,3.7291,3.7093,3.7389,3.6403,3.66,13283239,49504355,-0.0691,-1.8519,3.7268,0.67,7354912279.4,N/A,7354912279.4,1982456140,0,1982456140,30.1421,0.9222,0.0904,-8.6645,
600546.SH,*STɽú,2014-06-18,3.66,3.66,3.72,3.56,3.66,19348692,70294018,0,0,3.633,0.976,7255789472.4,N/A,7255789472.4,1982456140,0,1982456140,29.7359,0.9098,0.0892,-8.5477,
600546.SH,*STɽú,2014-06-19,3.66,3.64,3.65,3.5,3.51,17632483,62840562,-0.15,-4.0984,3.5639,0.8894,6958421051.4,N/A,6958421051.4,1982456140,0,1982456140,28.5172,0.8725,0.0856,-8.1974,
600546.SH,*STɽú,2014-06-20,3.51,3.51,3.56,3.5,3.53,8340219,29480539,0.02,0.5698,3.5347,0.4207,6998070174.2,N/A,6998070174.2,1982456140,0,1982456140,28.6797,0.8775,0.086,-8.2441,
600546.SH,*STɽú,2014-06-23,3.53,3.54,3.65,3.53,3.58,12473410,44721868,0.05,1.4164,3.5854,0.6292,7097192981.2,N/A,7097192981.2,1982456140,0,1982456140,29.0859,0.8899,0.0873,-8.3609,
600546.SH,*STɽú,2014-06-24,3.58,3.58,3.7,3.55,3.68,17954705,65517775,0.1,2.7933,3.6491,0.9057,7295438595.2,N/A,7295438595.2,1982456140,0,1982456140,29.8983,0.9148,0.0897,-8.5944,
600546.SH,*STɽú,2014-06-25,3.68,3.68,3.83,3.62,3.72,32880342,122871012,0.04,1.087,3.7369,1.6586,7374736840.8,N/A,7374736840.8,1982456140,0,1982456140,30.2233,0.9247,0.0907,-8.6878,
600546.SH,*STɽú,2014-06-26,3.72,3.69,3.73,3.67,3.72,15180476,56183697,0,0,3.701,0.7657,7374736840.8,N/A,7374736840.8,1982456140,0,1982456140,30.2233,0.9247,0.0907,-8.6878,
600546.SH,*STɽú,2014-06-27,3.72,3.65,3.67,3.56,3.6,42373689,152663031,-0.12,-3.2258,3.6028,2.1374,7136842104,N/A,7136842104,1982456140,0,1982456140,29.2484,0.8949,0.0878,-8.4076,
600546.SH,*STɽú,2014-06-30,3.6,3.56,3.59,3.53,3.58,18937395,67543865,-0.02,-0.5556,3.5667,0.9552,7097192981.2,N/A,7097192981.2,1982456140,0,1982456140,29.0859,0.8899,0.0873,-8.3609,
600546.SH,*STɽú,2014-07-01,3.58,3.58,3.64,3.55,3.6,18123357,65099527,0.02,0.5587,3.592,0.9142,7136842104,N/A,7136842104,1982456140,0,1982456140,29.2484,0.8949,0.0878,-8.4076,
600546.SH,*STɽú,2014-07-02,3.6,3.59,3.96,3.56,3.96,47637902,181986158,0.36,10,3.8202,2.403,7850526314.4,N/A,7850526314.4,1982456140,0,1982456140,32.1732,0.9844,0.0965,-9.2483,
600546.SH,*STɽú,2014-07-03,3.96,3.95,4.01,3.86,3.89,74194281,292154506,-0.07,-1.7677,3.9377,3.7425,7711754384.6,N/A,7711754384.6,1982456140,0,1982456140,31.6045,0.967,0.0948,-9.0849,
600546.SH,*STɽú,2014-07-04,3.89,3.85,3.94,3.76,3.88,52745398,203312857,-0.01,-0.2571,3.8546,2.6606,7691929823.2,N/A,7691929823.2,1982456140,0,1982456140,31.5233,0.9645,0.0946,-9.0615,
600546.SH,*STɽú,2014-07-07,3.88,3.87,3.93,3.81,3.87,32589581,126229232,-0.01,-0.2577,3.8733,1.6439,7672105261.8,N/A,7672105261.8,1982456140,0,1982456140,31.442,0.962,0.0943,-9.0381,
600546.SH,*STɽú,2014-07-08,3.87,3.87,3.9,3.81,3.87,22493061,86751032,0,0,3.8568,1.1346,7672105261.8,N/A,7672105261.8,1982456140,0,1982456140,31.442,0.962,0.0943,-9.0381,
600546.SH,*STɽú,2014-07-09,3.87,3.92,3.92,3.77,3.78,22183948,85136339,-0.09,-2.3256,3.8377,1.119,7493684209.2,N/A,7493684209.2,1982456140,0,1982456140,30.7108,0.9396,0.0921,-8.828,
600546.SH,*STɽú,2014-07-10,3.78,3.77,3.97,3.76,3.84,44557594,172501665,0.06,1.5873,3.8714,2.2476,7612631577.6,N/A,7612631577.6,1982456140,0,1982456140,31.1983,0.9546,0.0936,-8.9681,
600546.SH,*STɽú,2014-07-11,3.84,3.81,3.87,3.79,3.84,28340165,108439578,0,0,3.8264,1.4295,7612631577.6,N/A,7612631577.6,1982456140,0,1982456140,31.1983,0.9546,0.0936,-8.9681,
600546.SH,*STɽú,2014-07-14,3.84,3.83,3.91,3.82,3.9,25079376,96903719,0.06,1.5625,3.8639,1.2651,7731578946,N/A,7731578946,1982456140,0,1982456140,31.6858,0.9695,0.0951,-9.1082,
600546.SH,*STɽú,2014-07-15,3.9,3.91,4.04,3.88,3.99,62592892,248183722,0.09,2.3077,3.965,3.1573,7909999998.6,N/A,7909999998.6,1982456140,0,1982456140,32.417,0.9918,0.0973,-9.3184,
600546.SH,*STɽú,2014-07-16,3.99,3.97,4.04,3.9,3.92,30230177,119271344,-0.07,-1.7544,3.9454,1.5249,7771228068.8,N/A,7771228068.8,1982456140,0,1982456140,31.8482,0.9744,0.0956,-9.1549,
600546.SH,*STɽú,2014-07-17,3.92,3.91,3.92,3.83,3.85,21040188,81396052,-0.07,-1.7857,3.8686,1.0613,7632456139,N/A,7632456139,1982456140,0,1982456140,31.2795,0.957,0.0938,-8.9914,
600546.SH,*STɽú,2014-07-18,3.85,3.82,3.97,3.81,3.9,26684500,104246250,0.05,1.2987,3.9066,1.346,7731578946,N/A,7731578946,1982456140,0,1982456140,31.6858,0.9695,0.0951,-9.1082,
600546.SH,*STɽú,2014-07-21,3.9,3.88,3.95,3.85,3.9,20163782,78749633,0,0,3.9055,1.0171,7731578946,N/A,7731578946,1982456140,0,1982456140,31.6858,0.9695,0.0951,-9.1082,
600546.SH,*STɽú,2014-07-22,3.9,3.88,4.08,3.87,4.04,62398535,250873426,0.14,3.5897,4.0205,3.1475,8009122805.6,N/A,8009122805.6,1982456140,0,1982456140,32.8232,1.0043,0.0985,-9.4352,
600546.SH,*STɽú,2014-07-23,4.04,4.01,4.14,3.98,4.01,53866282,218209207,-0.03,-0.7426,4.0509,2.7171,7949649121.4,N/A,7949649121.4,1982456140,0,1982456140,32.5795,0.9968,0.0977,-9.3651,
600546.SH,*STɽú,2014-07-24,4.01,4,4.38,3.99,4.26,93544840,390244269,0.25,6.2344,4.1717,4.7186,8445263156.4,N/A,8445263156.4,1982456140,0,1982456140,34.6106,1.059,0.1038,-9.949,
600546.SH,*STɽú,2014-07-25,4.26,4.24,4.39,4.16,4.32,82397271,353494938,0.06,1.4085,4.2901,4.1563,8564210524.8,N/A,8564210524.8,1982456140,0,1982456140,35.0981,1.0739,0.1053,-10.0891,
600546.SH,*STɽú,2014-07-28,4.32,4.37,4.6,4.3,4.47,99135340,442147357,0.15,3.4722,4.46,5.0006,8861578945.8,N/A,8861578945.8,1982456140,0,1982456140,36.3167,1.1112,0.109,-10.4394,
600546.SH,*STɽú,2014-07-29,4.47,4.46,4.46,4.35,4.39,64363418,282643720,-0.08,-1.7897,4.3914,3.2467,8702982454.6,N/A,8702982454.6,1982456140,0,1982456140,35.6668,1.0913,0.107,-10.2526,
600546.SH,*STɽú,2014-07-30,4.39,4.36,4.48,4.31,4.32,62142652,272314678,-0.07,-1.5945,4.3821,3.1346,8564210524.8,N/A,8564210524.8,1982456140,0,1982456140,35.0981,1.0739,0.1053,-10.0891,
600546.SH,*STɽú,2014-07-31,4.32,4.34,4.45,4.27,4.42,54747296,239015067,0.1,2.3148,4.3658,2.7616,8762456138.8,N/A,8762456138.8,1982456140,0,1982456140,35.9105,1.0987,0.1077,-10.3226,
600546.SH,*STɽú,2014-08-01,4.42,4.39,4.59,4.35,4.42,85168858,380258269,0,0,4.4648,4.2961,8762456138.8,N/A,8762456138.8,1982456140,0,1982456140,35.9105,1.0987,0.1077,-10.3226,
600546.SH,*STɽú,2014-08-04,4.42,4.39,4.65,4.37,4.62,86294233,389962532,0.2,4.5249,4.519,4.3529,9158947366.8,N/A,9158947366.8,1982456140,0,1982456140,37.5354,1.1484,0.1126,-10.7897,
600546.SH,*STɽú,2014-08-05,4.62,4.6,4.8,4.54,4.57,100438690,468713656,-0.05,-1.0823,4.6667,5.0664,9059824559.8,N/A,9059824559.8,1982456140,0,1982456140,37.1292,1.136,0.1114,-10.673,
600546.SH,*STɽú,2014-08-06,4.57,4.59,4.64,4.45,4.63,57214024,260002420,0.06,1.3129,4.5444,2.886,9178771928.2,N/A,9178771928.2,1982456140,0,1982456140,37.6167,1.1509,0.1129,-10.8131,
600546.SH,*STɽú,2014-08-07,4.63,4.59,4.66,4.45,4.49,53540883,243067232,-0.14,-3.0238,4.5398,2.7007,8901228068.6,N/A,8901228068.6,1982456140,0,1982456140,36.4792,1.1161,0.1094,-10.4861,
600546.SH,*STɽú,2014-08-08,4.49,4.48,4.52,4.4,4.44,33336665,148148519,-0.05,-1.1136,4.444,1.6816,8802105261.6,N/A,8802105261.6,1982456140,0,1982456140,36.073,1.1037,0.1082,-10.3693,
600546.SH,*STɽú,2014-08-11,4.44,4.45,4.51,4.42,4.49,32386567,144835234,0.05,1.1261,4.4721,1.6337,8901228068.6,N/A,8901228068.6,1982456140,0,1982456140,36.4792,1.1161,0.1094,-10.4861,
600546.SH,*STɽú,2014-08-12,4.49,4.48,4.51,4.41,4.46,31634316,140768460,-0.03,-0.6682,4.4499,1.5957,8841754384.4,N/A,8841754384.4,1982456140,0,1982456140,36.2355,1.1087,0.1087,-10.4161,
600546.SH,*STɽú,2014-08-13,4.46,4.45,4.61,4.39,4.58,70005516,316489849,0.12,2.6906,4.5209,3.5313,9079649121.2,N/A,9079649121.2,1982456140,0,1982456140,37.2104,1.1385,0.1116,-10.6963,
600546.SH,*STɽú,2014-08-14,4.58,4.55,4.56,4.41,4.42,40216420,179944290,-0.16,-3.4934,4.4744,2.0286,8762456138.8,N/A,8762456138.8,1982456140,0,1982456140,35.9105,1.0987,0.1077,-10.3226,
600546.SH,*STɽú,2014-08-15,4.42,4.39,4.53,4.39,4.48,30182374,134664013,0.06,1.3575,4.4617,1.5225,8881403507.2,N/A,8881403507.2,1982456140,0,1982456140,36.398,1.1136,0.1092,-10.4628,
600546.SH,*STɽú,2014-08-18,4.48,4.48,4.56,4.45,4.5,22039535,98931532,0.02,0.4464,4.4888,1.1117,8921052630,N/A,8921052630,1982456140,0,1982456140,36.5605,1.1186,0.1097,-10.5095,
600546.SH,*STɽú,2014-08-19,4.5,4.5,4.63,4.48,4.54,51668105,235481040,0.04,0.8889,4.5576,2.6063,9000350875.6,N/A,9000350875.6,1982456140,0,1982456140,36.8855,1.1286,0.1107,-10.6029,
600546.SH,*STɽú,2014-08-20,4.54,4.51,4.54,4.43,4.49,31047238,139198958,-0.05,-1.1013,4.4835,1.5661,8901228068.6,N/A,8901228068.6,1982456140,0,1982456140,36.4792,1.1161,0.1094,-10.4861,
600546.SH,*STɽú,2014-08-21,4.49,4.47,4.5,4.38,4.41,31340994,138700343,-0.08,-1.7817,4.4255,1.5809,8742631577.4,N/A,8742631577.4,1982456140,0,1982456140,35.8293,1.0962,0.1075,-10.2993,
600546.SH,*STɽú,2014-08-22,4.41,4.4,4.45,4.36,4.42,23509083,103452284,0.01,0.2268,4.4005,1.1859,8762456138.8,N/A,8762456138.8,1982456140,0,1982456140,35.9105,1.0987,0.1077,-10.3226,
600546.SH,*STɽú,2014-08-25,4.42,4.42,4.45,4.34,4.37,22736833,99621015,-0.05,-1.1312,4.3815,1.1469,8663333331.8,N/A,8663333331.8,1982456140,0,1982456140,35.5043,1.0863,0.1065,-10.2059,
600546.SH,*STɽú,2014-08-26,4.37,4.34,4.4,4.15,4.18,33404464,142478655,-0.19,-4.3478,4.2653,1.685,8286666665.2,N/A,8286666665.2,1982456140,0,1982456140,33.9606,1.0391,0.1019,-9.7621,
600546.SH,*STɽú,2014-08-27,4.18,4.18,4.24,4.16,4.19,17313814,72692058,0.01,0.2392,4.1985,0.8734,8306491226.6,N/A,8306491226.6,1982456140,0,1982456140,34.0419,1.0416,0.1021,-9.7855,
600546.SH,*STɽú,2014-08-28,4.19,4.19,4.28,4.16,4.17,17239972,72668650,-0.02,-0.4773,4.2151,0.8696,8266842103.8,N/A,8266842103.8,1982456140,0,1982456140,33.8794,1.0366,0.1016,-9.7388,
600546.SH,*STɽú,2014-08-29,4.17,4.15,4.21,4.11,4.21,13612738,56735438,0.04,0.9592,4.1678,0.6867,8346140349.4,N/A,8346140349.4,1982456140,0,1982456140,34.2044,1.0465,0.1026,-9.8322,
600546.SH,*STɽú,2014-09-01,4.21,4.2,4.26,4.17,4.24,21403454,90208433,0.03,0.7126,4.2147,1.0796,8405614033.6,N/A,8405614033.6,1982456140,0,1982456140,34.4481,1.054,0.1034,-9.9023,
600546.SH,*STɽú,2014-09-02,4.24,4.24,4.33,4.21,4.33,28229790,120522141,0.09,2.1226,4.2693,1.424,8584035086.2,N/A,8584035086.2,1982456140,0,1982456140,35.1793,1.0764,0.1055,-10.1124,
600546.SH,*STɽú,2014-09-03,4.33,4.33,4.44,4.31,4.35,33358302,146000979,0.02,0.4619,4.3768,1.6827,8623684209,N/A,8623684209,1982456140,0,1982456140,35.3418,1.0813,0.106,-10.1592,
600546.SH,*STɽú,2014-09-04,4.35,4.36,4.39,4.32,4.38,22329022,97193628,0.03,0.6897,4.3528,1.1263,8683157893.2,N/A,8683157893.2,1982456140,0,1982456140,35.5855,1.0888,0.1068,-10.2292,
600546.SH,*STɽú,2014-09-05,4.38,4.38,4.43,4.35,4.41,36820217,161809718,0.03,0.6849,4.3946,1.8573,8742631577.4,N/A,8742631577.4,1982456140,0,1982456140,35.8293,1.0962,0.1075,-10.2993,
600546.SH,*STɽú,2014-09-09,4.41,4.4,4.54,4.36,4.47,44978041,200397574,0.06,1.3605,4.4555,2.2688,8861578945.8,N/A,8861578945.8,1982456140,0,1982456140,36.3167,1.1112,0.109,-10.4394,
600546.SH,*STɽú,2014-09-10,4.47,4.43,4.45,4.39,4.43,25747003,113706338,-0.04,-0.8949,4.4163,1.2987,8782280700.2,N/A,8782280700.2,1982456140,0,1982456140,35.9918,1.1012,0.108,-10.346,
600546.SH,*STɽú,2014-09-11,4.43,4.43,4.5,4.39,4.42,32556902,144659160,-0.01,-0.2257,4.4433,1.6423,8762456138.8,N/A,8762456138.8,1982456140,0,1982456140,35.9105,1.0987,0.1077,-10.3226,
600546.SH,*STɽú,2014-09-12,4.42,4.41,4.46,4.37,4.45,22210341,98158739,0.03,0.6787,4.4195,1.1203,8821929823,N/A,8821929823,1982456140,0,1982456140,36.1543,1.1062,0.1085,-10.3927,
600546.SH,*STɽú,2014-09-15,4.45,4.45,4.57,4.45,4.53,49130751,222219649,0.08,1.7978,4.523,2.4783,8980526314.2,N/A,8980526314.2,1982456140,0,1982456140,36.8042,1.1261,0.1104,-10.5795,
600546.SH,*STɽú,2014-09-16,4.53,4.53,4.62,4.41,4.43,66179579,298967263,-0.1,-2.2075,4.5175,3.3383,8782280700.2,N/A,8782280700.2,1982456140,0,1982456140,35.9918,1.1012,0.108,-10.346,
600546.SH,*STɽú,2014-09-17,4.43,4.44,4.45,4.34,4.43,29902516,131656889,0,0,4.4029,1.5084,8782280700.2,N/A,8782280700.2,1982456140,0,1982456140,35.9918,1.1012,0.108,-10.346,
600546.SH,*STɽú,2014-09-18,4.43,4.4,4.56,4.37,4.54,50234901,225971408,0.11,2.4831,4.4983,2.534,9000350875.6,N/A,9000350875.6,1982456140,0,1982456140,36.8855,1.1286,0.1107,-10.6029,
600546.SH,*STɽú,2014-09-19,4.54,4.52,4.63,4.48,4.6,52159712,238448601,0.06,1.3216,4.5715,2.6311,9119298244,N/A,9119298244,1982456140,0,1982456140,37.3729,1.1435,0.1121,-10.743,
600546.SH,*STɽú,2014-09-22,4.6,4.6,4.6,4.46,4.49,41345127,186935028,-0.11,-2.3913,4.5213,2.0856,8901228068.6,N/A,8901228068.6,1982456140,0,1982456140,36.4792,1.1161,0.1094,-10.4861,
600546.SH,*STɽú,2014-09-23,4.49,4.49,4.55,4.46,4.52,25823817,116461479,0.03,0.6682,4.5098,1.3026,8960701752.8,N/A,8960701752.8,1982456140,0,1982456140,36.723,1.1236,0.1102,-10.5562,
