іъ¬л,Љт≥∆,»’∆Џ,«∞ ’≈ћЉџ(‘™),њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),≥…љїљрґо(‘™),’«µш(‘™),’«µшЈщ(%),ЊщЉџ(‘™),її ÷¬ (%),Aє…ЅчЌ® –÷µ(‘™),Bє…ЅчЌ® –÷µ(‘™),„№ –÷µ(‘™),Aє…ЅчЌ®є…±Њ(є…),Bє…ЅчЌ®є…±Њ(є…),„№є…±Њ(є…), –”ѓ¬ , –Њї¬ , –ѕъ¬ , –ѕ÷¬ ,
603993.SH,¬е—фов“µ,2015-12-17,4.76,4.77,4.85,4.76,4.81,113409263,544184578,0.05,1.0504,4.7984,0.8755,62307444662.19,N/A,81227425742.19,12953730699,0,16887198699,44.5263,5.5508,12.1919,21.2582,
603993.SH,¬е—фов“µ,2015-12-18,4.81,4.8,4.8,4.67,4.72,105767725,499295835,-0.09,-1.8711,4.7207,0.8165,61141608899.28,N/A,79707577859.28,12953730699,0,16887198699,43.6932,5.4469,11.9638,20.8604,
603993.SH,¬е—фов“µ,2015-12-21,4.72,4.7,4.74,4.65,4.72,73018255,343455385,0,0,4.7037,0.5637,61141608899.28,N/A,79707577859.28,12953730699,0,16887198699,43.6932,5.4469,11.9638,20.8604,
603993.SH,¬е—фов“µ,2015-12-22,4.72,4.72,4.76,4.68,4.72,75047777,353291615,0,0,4.7076,0.5794,61141608899.28,N/A,79707577859.28,12953730699,0,16887198699,43.6932,5.4469,11.9638,20.8604,
603993.SH,¬е—фов“µ,2015-12-23,4.72,4.71,4.71,4.62,4.63,87284748,406370644,-0.09,-1.9068,4.6557,0.6738,59975773136.37,N/A,78187729976.37,12953730699,0,16887198699,42.8601,5.343,11.7357,20.4626,
603993.SH,¬е—фов“µ,2015-12-24,4.63,4.62,4.66,4.57,4.61,58883535,270996545,-0.02,-0.432,4.6022,0.4546,59716698522.39,N/A,77849986002.39,12953730699,0,16887198699,42.6749,5.32,11.685,20.3743,
603993.SH,¬е—фов“µ,2015-12-25,4.61,4.61,4.69,4.58,4.65,61125021,283141948,0.04,0.8677,4.6322,0.4719,60234847750.35,N/A,78525473950.35,12953730699,0,16887198699,43.0452,5.3661,11.7864,20.551,
603993.SH,¬е—фов“µ,2015-12-28,4.65,4.64,4.65,4.54,4.55,74734583,342683794,-0.1,-2.1505,4.5853,0.5769,58939474680.45,N/A,76836754080.45,12953730699,0,16887198699,42.1195,5.2507,11.5329,20.1091,
603993.SH,¬е—фов“µ,2015-12-29,4.55,4.54,4.55,4.47,4.52,58123197,261321574,-0.03,-0.6593,4.496,0.4487,58550862759.48,N/A,76330138119.48,12953730699,0,16887198699,41.8418,5.2161,11.4569,19.9765,
603993.SH,¬е—фов“µ,2015-12-30,4.52,4.54,4.54,4.46,4.48,46344123,207870524,-0.04,-0.885,4.4854,0.3578,58032713531.52,N/A,75654650171.52,12953730699,0,16887198699,41.4715,5.1699,11.3555,19.7997,
603993.SH,¬е—фов“µ,2015-12-31,4.48,4.48,4.51,4.45,4.46,43907742,196539323,-0.02,-0.4464,4.4762,0.339,57773638917.54,N/A,75316906197.54,12953730699,0,16887198699,41.2864,5.1469,11.3048,19.7113,
603993.SH,¬е—фов“µ,2016-01-04,4.46,4.47,4.47,4.01,4.02,67367534,283661647,-0.44,-9.8655,4.2107,0.5201,52073997409.98,N/A,67886538769.98,12953730699,0,16887198699,89.1883,3.912,16.1756,20.2249,
603993.SH,¬е—фов“µ,2016-01-05,4.02,3.91,4.05,3.63,3.94,86015589,335347806,-0.08,-1.99,3.8987,0.664,51037698954.06,N/A,66535562874.06,12953730699,0,16887198699,87.4134,3.8341,15.8537,19.8224,
603993.SH,¬е—фов“µ,2016-01-06,3.94,3.95,4.33,3.95,4.33,151088038,641083714,0.39,9.8985,4.2431,1.1664,56089653926.67,N/A,73121570366.67,12953730699,0,16887198699,96.066,4.2137,17.423,21.7845,
603993.SH,¬е—фов“µ,2016-01-07,4.33,4.18,4.27,3.9,3.9,43117195,175199144,-0.43,-9.9307,4.0633,0.3329,50519549726.1,N/A,65860074926.1,12953730699,0,16887198699,86.5259,3.7952,15.6928,19.6212,
603993.SH,¬е—фов“µ,2016-01-08,3.9,4,4.2,3.82,4.09,143096903,582471641,0.19,4.8718,4.0705,1.1047,52980758558.91,N/A,69068642678.91,12953730699,0,16887198699,90.7413,3.9801,16.4573,20.5771,
603993.SH,¬е—фов“µ,2016-01-11,4.09,4,4.05,3.82,3.84,97735702,382692201,-0.25,-6.1125,3.9156,0.7545,49742325884.16,N/A,64846843004.16,12953730699,0,16887198699,85.1948,3.7368,15.4514,19.3193,
603993.SH,¬е—фов“µ,2016-01-12,3.84,4,4.22,3.86,4.1,188482025,777835577,0.26,6.7708,4.1268,1.455,53110295865.9,N/A,69237514665.9,12953730699,0,16887198699,90.9631,3.9898,16.4975,20.6274,
603993.SH,¬е—фов“µ,2016-01-13,4.1,3.99,4.04,3.88,3.94,134944198,532582161,-0.16,-3.9024,3.9467,1.0417,51037698954.06,N/A,66535562874.06,12953730699,0,16887198699,87.4134,3.8341,15.8537,19.8224,
603993.SH,¬е—фов“µ,2016-01-14,3.94,3.8,4.08,3.75,4.02,88375185,347334928,0.08,2.0305,3.9302,0.6822,52073997409.98,N/A,67886538769.98,12953730699,0,16887198699,89.1883,3.912,16.1756,20.2249,
603993.SH,¬е—фов“µ,2016-01-15,4.02,3.99,3.99,3.78,3.83,80813548,312756407,-0.19,-4.7264,3.8701,0.6239,49612788577.17,N/A,64677971017.17,12953730699,0,16887198699,84.9729,3.7271,15.4111,19.269,
603993.SH,¬е—фов“µ,2016-01-18,3.83,3.78,3.87,3.72,3.82,48607101,185879287,-0.01,-0.2611,3.8241,0.3752,49483251270.18,N/A,64509099030.18,12953730699,0,16887198699,84.751,3.7174,15.3709,19.2187,
603993.SH,¬е—фов“µ,2016-01-19,3.82,3.82,3.9,3.76,3.9,71412121,274538637,0.08,2.0942,3.8444,0.5513,50519549726.1,N/A,65860074926.1,12953730699,0,16887198699,86.5259,3.7952,15.6928,19.6212,
603993.SH,¬е—фов“µ,2016-01-20,3.9,3.87,3.93,3.81,3.84,55917072,215739945,-0.06,-1.5385,3.8582,0.4317,49742325884.16,N/A,64846843004.16,12953730699,0,16887198699,85.1948,3.7368,15.4514,19.3193,
603993.SH,¬е—фов“µ,2016-01-21,3.84,3.78,3.84,3.68,3.69,51823599,195273983,-0.15,-3.9062,3.7681,0.4001,47799266279.31,N/A,62313763199.31,12953730699,0,16887198699,81.8668,3.5909,14.8478,18.5647,
603993.SH,¬е—фов“µ,2016-01-22,3.69,3.7,3.78,3.66,3.73,41969999,156336925,0.04,1.084,3.725,0.324,48317415507.27,N/A,62989251147.27,12953730699,0,16887198699,82.7543,3.6298,15.0087,18.7659,
603993.SH,¬е—фов“µ,2016-01-25,3.73,3.71,3.79,3.71,3.74,39703352,148856885,0.01,0.2681,3.7492,0.3065,48446952814.26,N/A,63158123134.26,12953730699,0,16887198699,82.9761,3.6395,15.049,18.8162,
603993.SH,¬е—фов“µ,2016-01-26,3.74,3.71,3.71,3.37,3.4,65886210,234106243,-0.34,-9.0909,3.5532,0.5086,44042684376.6,N/A,57416475576.6,12953730699,0,16887198699,75.4329,3.3086,13.6809,17.1056,
603993.SH,¬е—фов“µ,2016-01-27,3.4,3.39,3.45,3.1,3.28,61231590,199301434,-0.12,-3.5294,3.2549,0.4727,42488236692.72,N/A,55390011732.72,12953730699,0,16887198699,72.7705,3.1919,13.198,16.5019,
603993.SH,¬е—фов“µ,2016-01-28,3.28,3.22,3.26,3.04,3.06,45192909,142254083,-0.22,-6.7073,3.1477,0.3489,39638415938.94,N/A,51674828018.94,12953730699,0,16887198699,67.8896,2.9778,12.3128,15.3951,
603993.SH,¬е—фов“µ,2016-01-29,3.06,3.06,3.3,3.04,3.2,54800219,173282650,0.14,4.5752,3.1621,0.423,41451938236.8,N/A,54039035836.8,12953730699,0,16887198699,70.9956,3.114,12.8761,16.0994,
603993.SH,¬е—фов“µ,2016-02-01,3.2,3.15,3.17,3.06,3.1,40839622,127065511,-0.1,-3.125,3.1113,0.3153,40156565166.9,N/A,52350315966.9,12953730699,0,16887198699,68.777,3.0167,12.4737,15.5963,
603993.SH,¬е—фов“µ,2016-02-02,3.1,3.1,3.19,3.1,3.17,39558867,124976611,0.07,2.2581,3.1593,0.3054,41063326315.83,N/A,53532419875.83,12953730699,0,16887198699,70.33,3.0848,12.7554,15.9485,
603993.SH,¬е—фов“µ,2016-02-03,3.17,3.14,3.24,3.11,3.2,40148018,126722518,0.03,0.9464,3.1564,0.3099,41451938236.8,N/A,54039035836.8,12953730699,0,16887198699,70.9956,3.114,12.8761,16.0994,
603993.SH,¬е—фов“µ,2016-02-04,3.2,3.21,3.44,3.21,3.36,84998577,284462171,0.16,5,3.3467,0.6562,43524535148.64,N/A,56740987628.64,12953730699,0,16887198699,74.5454,3.2697,13.5199,16.9044,
603993.SH,¬е—фов“µ,2016-02-05,3.36,3.36,3.37,3.26,3.27,55183064,182033697,-0.09,-2.6786,3.2987,0.426,42358699385.73,N/A,55221139745.73,12953730699,0,16887198699,72.5487,3.1821,13.1578,16.4516,
603993.SH,¬е—фов“µ,2016-02-15,3.27,3.19,3.47,3.13,3.4,78306048,262508728,0.13,3.9755,3.3523,0.6045,44042684376.6,N/A,57416475576.6,12953730699,0,16887198699,75.4329,3.3086,13.6809,17.1056,
603993.SH,¬е—фов“µ,2016-02-16,3.4,3.39,3.49,3.34,3.45,86102651,294503388,0.05,1.4706,3.4204,0.6647,44690370911.55,N/A,58260835511.55,12953730699,0,16887198699,76.5422,3.3573,13.8821,17.3572,
603993.SH,¬е—фов“µ,2016-02-17,3.45,3.43,3.44,3.38,3.43,59594465,203076831,-0.02,-0.5797,3.4076,0.4601,44431296297.57,N/A,57923091537.57,12953730699,0,16887198699,76.0984,3.3378,13.8016,17.2566,
603993.SH,¬е—фов“µ,2016-02-18,3.43,3.47,3.77,3.42,3.59,165970572,603490876,0.16,4.6647,3.6361,1.2813,46503893209.41,N/A,60625043329.41,12953730699,0,16887198699,79.6482,3.4935,14.4454,18.0615,
603993.SH,¬е—фов“µ,2016-02-19,3.59,3.49,3.56,3.48,3.51,93832304,329603419,-0.08,-2.2284,3.5127,0.7244,45467594753.49,N/A,59274067433.49,12953730699,0,16887198699,77.8733,3.4157,14.1235,17.6591,
603993.SH,¬е—фов“µ,2016-02-22,3.51,3.55,3.69,3.54,3.62,83188180,301392815,0.11,3.1339,3.623,0.6422,46892505130.38,N/A,61131659290.38,12953730699,0,16887198699,80.3138,3.5227,14.5661,18.2125,
603993.SH,¬е—фов“µ,2016-02-23,3.62,3.59,3.68,3.58,3.62,65228345,236081584,0,0,3.6193,0.5035,46892505130.38,N/A,61131659290.38,12953730699,0,16887198699,80.3138,3.5227,14.5661,18.2125,
603993.SH,¬е—фов“µ,2016-02-24,3.62,3.63,3.64,3.53,3.58,54228785,194117281,-0.04,-1.105,3.5796,0.4186,46374355902.42,N/A,60456171342.42,12953730699,0,16887198699,79.4264,3.4838,14.4052,18.0112,
603993.SH,¬е—фов“µ,2016-02-25,3.58,3.59,3.61,3.23,3.26,80904886,276612221,-0.32,-8.9385,3.419,0.6246,42229162078.74,N/A,55052267758.74,12953730699,0,16887198699,72.3268,3.1724,13.1176,16.4013,
603993.SH,¬е—фов“µ,2016-02-26,3.26,3.26,3.35,3.24,3.32,49677491,163810749,0.06,1.8405,3.2975,0.3835,43006385920.68,N/A,56065499680.68,12953730699,0,16887198699,73.658,3.2308,13.359,16.7032,
603993.SH,¬е—фов“µ,2016-02-29,3.32,3.29,3.34,3.08,3.22,53948085,171935048,-0.1,-3.012,3.187,0.4165,41711012850.78,N/A,54376779810.78,12953730699,0,16887198699,71.4393,3.1335,12.9566,16.2,
603993.SH,¬е—фов“µ,2016-03-01,3.22,3.21,3.4,3.2,3.33,61418467,203484694,0.11,3.4161,3.3131,0.4741,43135923227.67,N/A,56234371667.67,12953730699,0,16887198699,73.8798,3.2405,13.3992,16.7535,
603993.SH,¬е—фов“µ,2016-03-02,3.33,3.3,3.56,3.2,3.53,116269081,400568114,0.2,6.006,3.4452,0.8976,45726669367.47,N/A,59611811407.47,12953730699,0,16887198699,78.3171,3.4352,14.204,17.7597,
603993.SH,¬е—фов“µ,2016-03-03,3.53,3.52,3.73,3.48,3.56,134988702,487850273,0.03,0.8499,3.614,1.0421,46115281288.44,N/A,60118427368.44,12953730699,0,16887198699,78.9826,3.4643,14.3247,17.9106,
603993.SH,¬е—фов“µ,2016-03-04,3.56,3.54,3.67,3.38,3.5,102686978,365061965,-0.06,-1.6854,3.5551,0.7927,45338057446.5,N/A,59105195446.5,12953730699,0,16887198699,77.6515,3.406,14.0833,17.6087,
603993.SH,¬е—фов“µ,2016-03-07,3.5,3.59,3.75,3.53,3.7,131682999,479720755,0.2,5.7143,3.643,1.0166,47928803586.3,N/A,62482635186.3,12953730699,0,16887198699,82.0887,3.6006,14.888,18.615,
603993.SH,¬е—фов“µ,2016-03-08,3.7,3.72,3.72,3.55,3.62,104705748,377492734,-0.08,-2.1622,3.6053,0.8083,46892505130.38,N/A,61131659290.38,12953730699,0,16887198699,80.3138,3.5227,14.5661,18.2125,
603993.SH,¬е—фов“µ,2016-03-09,3.62,3.45,3.5,3.4,3.43,72656545,250257837,-0.19,-5.2486,3.4444,0.5609,44431296297.57,N/A,57923091537.57,12953730699,0,16887198699,76.0984,3.3378,13.8016,17.2566,
603993.SH,¬е—фов“µ,2016-03-10,3.43,3.45,3.5,3.36,3.38,37661753,129130675,-0.05,-1.4577,3.4287,0.2907,43783609762.62,N/A,57078731602.62,12953730699,0,16887198699,74.9891,3.2892,13.6004,17.005,
603993.SH,¬е—фов“µ,2016-03-11,3.38,3.38,3.42,3.33,3.38,27975712,94466027,0,0,3.3767,0.216,43783609762.62,N/A,57078731602.62,12953730699,0,16887198699,74.9891,3.2892,13.6004,17.005,
603993.SH,¬е—фов“µ,2016-03-14,3.38,3.42,3.48,3.39,3.45,58188498,200565296,0.07,2.071,3.4468,0.4492,44690370911.55,N/A,58260835511.55,12953730699,0,16887198699,76.5422,3.3573,13.8821,17.3572,
603993.SH,¬е—фов“µ,2016-03-15,3.45,3.42,3.43,3.35,3.38,43858532,148288903,-0.07,-2.029,3.3811,0.3386,43783609762.62,N/A,57078731602.62,12953730699,0,16887198699,74.9891,3.2892,13.6004,17.005,
603993.SH,¬е—фов“µ,2016-03-16,3.38,3.38,3.4,3.32,3.34,32783871,109884226,-0.04,-1.1834,3.3518,0.2531,43265460534.66,N/A,56403243654.66,12953730699,0,16887198699,74.1017,3.2503,13.4395,16.8038,
603993.SH,¬е—фов“µ,2016-03-17,3.34,3.37,3.41,3.34,3.4,48565631,164456420,0.06,1.7964,3.3863,0.3749,44042684376.6,N/A,57416475576.6,12953730699,0,16887198699,75.4329,3.3086,13.6809,17.1056,
603993.SH,¬е—фов“µ,2016-03-18,3.4,3.4,3.54,3.4,3.51,95207219,331633547,0.11,3.2353,3.4833,0.735,45467594753.49,N/A,59274067433.49,12953730699,0,16887198699,77.8733,3.4157,14.1235,17.6591,
603993.SH,¬е—фов“µ,2016-03-21,3.51,3.51,3.57,3.48,3.56,101809302,359262069,0.05,1.4245,3.5288,0.7859,46115281288.44,N/A,60118427368.44,12953730699,0,16887198699,78.9826,3.4643,14.3247,17.9106,
603993.SH,¬е—фов“µ,2016-03-22,3.56,3.54,3.55,3.48,3.5,68770036,241215879,-0.06,-1.6854,3.5076,0.5309,45338057446.5,N/A,59105195446.5,12953730699,0,16887198699,77.6515,3.406,14.0833,17.6087,
603993.SH,¬е—фов“µ,2016-03-23,3.5,3.49,3.74,3.46,3.59,118023358,424406993,0.09,2.5714,3.596,0.9111,46503893209.41,N/A,60625043329.41,12953730699,0,16887198699,79.6482,3.4935,14.4454,18.0615,
603993.SH,¬е—фов“µ,2016-03-24,3.59,3.5,3.53,3.46,3.47,86993444,303698923,-0.12,-3.3426,3.4911,0.6716,44949445525.53,N/A,58598579485.53,12953730699,0,16887198699,76.9859,3.3768,13.9625,17.4578,
603993.SH,¬е—фов“µ,2016-03-25,3.47,3.45,3.5,3.41,3.46,45026276,155702330,-0.01,-0.2882,3.458,0.3476,44819908218.54,N/A,58429707498.54,12953730699,0,16887198699,76.764,3.367,13.9223,17.4075,
603993.SH,¬е—фов“µ,2016-03-28,3.46,3.46,3.54,3.43,3.48,58987322,204944880,0.02,0.578,3.4744,0.4554,45078982832.52,N/A,58767451472.52,12953730699,0,16887198699,77.2077,3.3865,14.0028,17.5081,
603993.SH,¬е—фов“µ,2016-03-29,3.48,3.49,3.53,3.44,3.45,56634972,196696430,-0.03,-0.8621,3.4731,0.4372,44690370911.55,N/A,58260835511.55,12953730699,0,16887198699,76.5422,3.3573,13.8821,17.3572,
603993.SH,¬е—фов“µ,2016-03-30,3.45,3.47,3.54,3.46,3.51,65422688,228669417,0.06,1.7391,3.4953,0.505,45467594753.49,N/A,59274067433.49,12953730699,0,16887198699,77.8733,3.4157,14.1235,17.6591,
603993.SH,¬е—фов“µ,2016-03-31,3.51,3.52,3.66,3.49,3.58,134070476,478539667,0.07,1.9943,3.5693,1.035,46374355902.42,N/A,60456171342.42,12953730699,0,16887198699,79.4264,3.4838,14.4052,18.0112,
603993.SH,¬е—фов“µ,2016-04-01,3.58,3.54,3.59,3.5,3.54,73860613,261487803,-0.04,-1.1173,3.5403,0.5702,45856206674.46,N/A,59780683394.46,12953730699,0,16887198699,78.5389,3.4449,14.2442,17.81,
603993.SH,¬е—фов“µ,2016-04-05,3.54,3.54,3.61,3.5,3.6,101072601,359728988,0.06,1.6949,3.5591,0.7803,46633430516.4,N/A,60793915316.4,12953730699,0,16887198699,79.8701,3.5033,14.4856,18.1119,
603993.SH,¬е—фов“µ,2016-04-06,3.6,3.59,3.66,3.56,3.59,86203369,310655553,-0.01,-0.2778,3.6038,0.6655,46503893209.41,N/A,60625043329.41,12953730699,0,16887198699,79.6482,3.4935,14.4454,18.0615,
603993.SH,¬е—фов“µ,2016-04-07,3.59,3.61,3.62,3.5,3.51,71445913,252956028,-0.08,-2.2284,3.5405,0.5515,45467594753.49,N/A,59274067433.49,12953730699,0,16887198699,77.8733,3.4157,14.1235,17.6591,
603993.SH,¬е—фов“µ,2016-04-08,3.51,3.49,3.49,3.42,3.45,54110245,186732190,-0.06,-1.7094,3.451,0.4177,44690370911.55,N/A,58260835511.55,12953730699,0,16887198699,76.5422,3.3573,13.8821,17.3572,
603993.SH,¬е—фов“µ,2016-04-11,3.45,3.47,3.54,3.47,3.51,50595612,177735191,0.06,1.7391,3.5129,0.3906,45467594753.49,N/A,59274067433.49,12953730699,0,16887198699,77.8733,3.4157,14.1235,17.6591,
603993.SH,¬е—фов“µ,2016-04-12,3.51,3.51,3.52,3.44,3.47,39140233,135868059,-0.04,-1.1396,3.4713,0.3022,44949445525.53,N/A,58598579485.53,12953730699,0,16887198699,76.9859,3.3768,13.9625,17.4578,
603993.SH,¬е—фов“µ,2016-04-13,3.47,3.52,3.68,3.52,3.6,210117468,760690053,0.13,3.7464,3.6203,1.6221,46633430516.4,N/A,60793915316.4,12953730699,0,16887198699,79.8701,3.5033,14.4856,18.1119,
603993.SH,¬е—фов“µ,2016-04-14,3.6,3.61,3.61,3.53,3.57,101414649,360504976,-0.03,-0.8333,3.5548,0.7829,46244818595.43,N/A,60287299355.43,12953730699,0,16887198699,79.2045,3.4741,14.3649,17.9609,
603993.SH,¬е—фов“µ,2016-04-15,3.57,3.57,3.59,3.52,3.54,54676241,193639759,-0.03,-0.8403,3.5416,0.4221,45856206674.46,N/A,59780683394.46,12953730699,0,16887198699,78.5389,3.4449,14.2442,17.81,
603993.SH,¬е—фов“µ,2016-04-18,3.54,3.52,3.52,3.47,3.49,48880016,170368421,-0.05,-1.4124,3.4854,0.3773,45208520139.51,N/A,58936323459.51,12953730699,0,16887198699,77.4296,3.3962,14.043,17.5584,
603993.SH,¬е—фов“µ,2016-04-19,3.49,3.51,3.55,3.49,3.49,40194426,141092218,0,0,3.5102,0.3103,45208520139.51,N/A,58936323459.51,12953730699,0,16887198699,77.4296,3.3962,14.043,17.5584,
603993.SH,¬е—фов“µ,2016-04-20,3.49,3.52,3.53,3.22,3.35,85940476,291276024,-0.14,-4.0115,3.3893,0.6634,43394997841.65,N/A,56572115641.65,12953730699,0,16887198699,74.3235,3.26,13.4797,16.8541,
603993.SH,¬е—фов“µ,2016-04-21,3.35,3.36,3.48,3.32,3.39,73943826,252495465,0.04,1.194,3.4147,0.5708,43913147069.61,N/A,57247603589.61,12953730699,0,16887198699,75.211,3.2989,13.6406,17.0553,
603993.SH,¬е—фов“µ,2016-04-22,3.39,3.33,3.37,3.3,3.35,37506229,124867576,-0.04,-1.1799,3.3292,0.2895,43394997841.65,N/A,56572115641.65,12953730699,0,16887198699,74.3235,3.26,13.4797,16.8541,
603993.SH,¬е—фов“µ,2016-04-25,3.35,3.34,3.36,3.3,3.35,24553698,81688882,0,0,3.3269,0.1895,43394997841.65,N/A,56572115641.65,12953730699,0,16887198699,74.3235,3.26,13.4797,16.8541,
603993.SH,¬е—фов“µ,2016-04-26,3.35,3.34,3.36,3.3,3.35,25927606,86208333,0,0,3.325,0.2002,43394997841.65,N/A,56572115641.65,12953730699,0,16887198699,74.3235,3.26,13.4797,16.8541,
603993.SH,¬е—фов“µ,2016-04-27,3.35,3.35,3.47,3.32,3.37,51787085,176227845,0.02,0.597,3.4029,0.3998,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-04-28,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-04-29,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-03,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-04,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-05,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-06,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-09,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-10,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-11,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-12,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-13,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-16,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-17,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-18,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-19,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-20,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-23,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-24,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-25,3.37,3.37,3.37,3.37,3.37,N/A,N/A,0,0,N/A,N/A,43654072455.63,N/A,56909859615.63,12953730699,0,16887198699,74.7673,3.2794,13.5602,16.9547,
603993.SH,¬е—фов“µ,2016-05-26,3.37,3.71,3.71,3.71,3.71,19991060,74166833,0.34,10.089,3.71,0.1543,48058340893.29,N/A,62651507173.29,12953730699,0,16887198699,82.3106,3.6103,14.9283,18.6653,
603993.SH,¬е—фов“µ,2016-05-27,3.71,4.08,4.08,3.83,3.84,353192243,1398563490,0.13,3.504,3.9598,2.7266,49742325884.16,N/A,64846843004.16,12953730699,0,16887198699,85.1948,3.7368,15.4514,19.3193,
603993.SH,¬е—фов“µ,2016-05-30,3.84,3.7,3.84,3.66,3.69,148608377,553063074,-0.15,-3.9062,3.7216,1.1472,47799266279.31,N/A,62313763199.31,12953730699,0,16887198699,81.8668,3.5909,14.8478,18.5647,
603993.SH,¬е—фов“µ,2016-05-31,3.69,3.72,3.87,3.69,3.86,172361125,656779580,0.17,4.607,3.8105,1.3306,50001400498.14,N/A,65184586978.14,12953730699,0,16887198699,85.6385,3.7563,15.5318,19.4199,
603993.SH,¬е—фов“µ,2016-06-01,3.86,3.85,4.25,3.8,4.25,234541366,961830740,0.39,10.1036,4.1009,1.8106,55053355470.75,N/A,71770594470.75,12953730699,0,16887198699,94.2911,4.1358,17.1011,21.3821,
603993.SH,¬е—фов“µ,2016-06-02,4.25,4.38,4.68,4.3,4.53,441174644,1975988683,0.28,6.5882,4.4789,3.4058,58680400066.47,N/A,76499010106.47,12953730699,0,16887198699,100.5032,4.4083,18.2278,22.7908,
603993.SH,¬е—фов“µ,2016-06-03,4.53,4.5,4.55,4.33,4.45,235173794,1043147176,-0.08,-1.766,4.4356,1.8155,57644101610.55,N/A,75148034210.55,12953730699,0,16887198699,98.7283,4.3304,17.9059,22.3883,
