╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
601566.SH,╬едамУ,2013-01-30,13.1552,13.2145,14.4581,13.1129,14.3312,17292976,283633892,1.1759,8.9389,16.4017,14.0673,2082434200,N/A,9802458050,122930000,0,578657500,14.665,2.2316,3.7694,147.3262,
601566.SH,╬едамУ,2013-01-31,14.3312,14.2719,14.2719,13.8828,14.0181,8441944,139994169,-0.313,-2.1842,16.5832,6.8673,2036950100,N/A,9588354775,122930000,0,578657500,14.3447,2.1829,3.687,144.1084,
601566.SH,╬едамУ,2013-02-01,14.0181,14.0012,14.1366,13.8066,14.1281,6029515,99548367,0.11,0.7846,16.5102,4.9048,2052931000,N/A,9663580250,122930000,0,578657500,14.4573,2.2,3.716,145.239,
601566.SH,╬едамУ,2013-02-04,14.1281,14.1366,14.2719,13.739,13.8997,5859026,96517396,-0.2284,-1.6168,16.4733,4.7661,2019739900,N/A,9507342725,122930000,0,578657500,14.2235,2.1644,3.6559,142.8908,
601566.SH,╬едамУ,2013-02-05,13.8997,13.7813,14.0266,13.5613,14.0012,4903300,79820560,0.1015,0.7304,16.2789,3.9887,2034491500,N/A,9576781625,122930000,0,578657500,14.3274,2.1802,3.6826,143.9344,
601566.SH,╬едамУ,2013-02-06,14.0012,14.0097,14.4496,13.9082,14.1789,7226972,121423257,0.1777,1.2689,16.8014,5.8789,2060306800,N/A,9698299700,122930000,0,578657500,14.5092,2.2079,3.7293,145.7608,
601566.SH,╬едамУ,2013-02-07,14.1789,14.1789,14.9572,14.0012,14.8472,11570212,198878187,0.6683,4.7136,17.1888,9.412,2157421500,N/A,10155439125,122930000,0,578657500,15.1931,2.312,3.9051,152.6313,
601566.SH,╬едамУ,2013-02-08,14.8472,14.8388,15.4648,14.7203,15.1349,10008025,179594373,0.2876,1.9373,17.945,8.1412,2199217700,N/A,10352182675,122930000,0,578657500,15.4875,2.3568,3.9808,155.5883,
601566.SH,╬едамУ,2013-02-18,15.1349,15.1687,15.2279,14.788,14.9318,5051436,89306199,-0.203,-1.3415,17.6794,4.1092,2169714500,N/A,10213304875,122930000,0,578657500,15.2797,2.3251,3.9274,153.501,
601566.SH,╬едамУ,2013-02-19,14.9318,14.8811,15.0164,14.3227,14.4581,6088713,104694198,-0.4738,-3.1728,17.1948,4.953,2100873700,N/A,9889256675,122930000,0,578657500,14.7949,2.2514,3.8027,148.6308,
601566.SH,╬едамУ,2013-02-20,14.4581,14.5427,15.0587,14.3819,15.0249,5608674,98098462,0.5668,3.9204,17.4905,4.5625,2183236800,N/A,10276957200,122930000,0,578657500,15.3749,2.3396,3.9518,154.4577,
601566.SH,╬едамУ,2013-02-21,15.0249,14.8895,14.9572,14.5596,14.6188,5100429,88809076,-0.4061,-2.7027,17.4121,4.1491,2124230400,N/A,9999201600,122930000,0,578657500,14.9594,2.2764,3.845,150.2832,
601566.SH,╬едамУ,2013-02-22,14.6188,14.5765,14.8895,14.5088,14.5427,3261400,56492680,-0.0761,-0.5208,17.3216,2.6531,2113166700,N/A,9947122425,122930000,0,578657500,14.8815,2.2645,3.825,149.5005,
601566.SH,╬едамУ,2013-02-25,14.5427,14.5173,14.7034,14.2804,14.5257,2765442,47458455,-0.0169,-0.1163,17.1613,2.2496,2110708100,N/A,9935549275,122930000,0,578657500,14.8642,2.2619,3.8205,149.3265,
601566.SH,╬едамУ,2013-02-26,14.5257,14.4665,14.4665,13.8151,13.8828,4671533,78143178,-0.643,-4.4263,16.7275,3.8002,2017281300,N/A,9495769575,122930000,0,578657500,14.2062,2.1618,3.6514,142.7168,
601566.SH,╬едамУ,2013-02-27,13.8828,13.9166,14.0435,13.6036,13.6967,3856188,62580867,-0.1861,-1.3406,16.2287,3.1369,1990236700,N/A,9368464925,122930000,0,578657500,14.0158,2.1328,3.6025,140.8035,
601566.SH,╬едамУ,2013-02-28,13.6967,13.739,14.145,13.6713,14.1366,3728599,61240774,0.4399,3.2119,16.4246,3.0331,2054160300,N/A,9669366825,122930000,0,578657500,14.4659,2.2013,3.7182,145.3259,
601566.SH,╬едамУ,2013-03-01,14.1366,14.052,14.1789,13.9166,14.1535,3487970,57882209,0.0169,0.1197,16.5948,2.8374,2056618900,N/A,9680939975,122930000,0,578657500,14.4832,2.2039,3.7226,145.4999,
601566.SH,╬едамУ,2013-03-04,14.1535,13.9589,14.0181,13.3498,13.3752,3511996,56696347,-0.7783,-5.4991,16.1436,2.8569,1943523300,N/A,9148575075,122930000,0,578657500,13.6868,2.0827,3.5179,137.4987,
601566.SH,╬едамУ,2013-03-05,13.3752,13.3244,13.7643,13.3244,13.7221,2312111,37166715,0.3469,2.5933,16.0748,1.8808,1993924600,N/A,9385824650,122930000,0,578657500,14.0417,2.1368,3.6092,141.0644,
601566.SH,╬едамУ,2013-03-06,13.7221,13.832,14.1197,13.6628,14.1027,4213361,69242068,0.3807,2.7744,16.4339,3.4274,2049243100,N/A,9646220525,122930000,0,578657500,14.4313,2.196,3.7093,144.978,
601566.SH,╬едамУ,2013-03-07,14.1027,14.0858,14.5934,13.9758,14.2889,7549240,127775995,0.1861,1.3197,16.9257,6.1411,2076287700,N/A,9773525175,122930000,0,578657500,14.6218,2.225,3.7582,146.8914,
601566.SH,╬едамУ,2013-03-08,14.2889,14.255,14.4496,14.145,14.2043,2505311,42211569,-0.0846,-0.5921,16.8488,2.038,2063994700,N/A,9715659425,122930000,0,578657500,14.5352,2.2118,3.736,146.0217,
601566.SH,╬едамУ,2013-03-11,14.2043,14.1958,14.3565,14.0943,14.2127,1784079,29940401,0.0085,0.0596,16.782,1.4513,2065224000,N/A,9721446000,122930000,0,578657500,14.5438,2.2132,3.7382,146.1086,
601566.SH,╬едамУ,2013-03-12,14.2127,14.2212,14.4496,13.6967,14.0097,3955557,66263204,-0.203,-1.4286,16.7519,3.2177,2035720800,N/A,9582568200,122930000,0,578657500,14.3361,2.1815,3.6848,144.0214,
601566.SH,╬едамУ,2013-03-13,14.0097,13.9251,13.9251,13.5359,13.5952,2146836,34793489,-0.4145,-2.9589,16.2069,1.7464,1975485100,N/A,9299026025,122930000,0,578657500,13.9119,2.117,3.5758,139.7599,
601566.SH,╬едамУ,2013-03-14,13.5952,13.5952,13.739,13.5444,13.6121,1248044,20131780,0.0169,0.1245,16.1307,1.0152,1977943700,N/A,9320253175,122930000,0,579257500,13.9436,2.1218,3.5839,140.0789,
601566.SH,╬едамУ,2013-03-15,13.6121,13.629,13.6882,13.1129,13.2991,3767160,59656544,-0.313,-2.2996,15.8359,3.0645,1932459600,N/A,9105927900,122930000,0,579257500,13.623,2.073,3.5015,136.8577,
601566.SH,╬едамУ,2013-03-18,13.2991,13.2483,13.316,12.6646,12.7915,2812629,42916308,-0.5076,-3.8168,15.2584,2.288,1858701600,N/A,8758373400,122930000,0,579257500,13.103,1.9939,3.3679,131.6341,
601566.SH,╬едамУ,2013-03-19,12.7915,12.8084,12.9014,12.5884,12.8676,1965753,29660953,0.0761,0.5952,15.0889,1.5991,1869765300,N/A,8810506575,122930000,0,579257500,13.181,2.0058,3.3879,132.4177,
601566.SH,╬едамУ,2013-03-20,12.8676,12.8761,13.1637,12.8676,13.1383,4057467,62612229,0.2707,2.1039,15.4314,3.3006,1909102900,N/A,8995868975,122930000,0,579257500,13.4583,2.048,3.4592,135.2036,
601566.SH,╬едамУ,2013-03-21,13.1383,13.1468,13.1806,13.003,13.1299,3447223,53324895,-0.0085,-0.0644,15.4689,2.8042,1907873600,N/A,8990076400,122930000,0,579257500,13.4497,2.0467,3.457,135.1165,
601566.SH,╬едамУ,2013-03-22,13.1299,13.1045,13.1975,12.8422,13.003,2606352,40036238,-0.1269,-0.9665,15.361,2.1202,1889434100,N/A,8903187775,122930000,0,579257500,13.3197,2.0269,3.4236,133.8106,
601566.SH,╬едамУ,2013-03-25,13.003,13.0114,13.2906,13.0114,13.1891,3778502,58728580,0.1861,1.4314,15.5428,3.0737,1916478700,N/A,9030624425,122930000,0,579257500,13.5103,2.0559,3.4726,135.7259,
601566.SH,╬едамУ,2013-03-26,13.1891,13.206,13.8236,13.206,13.409,9364539,150004213,0.22,1.6677,16.0183,7.6178,1948440500,N/A,9181231375,122930000,0,579257500,13.7357,2.0902,3.5305,137.9895,
601566.SH,╬едамУ,2013-03-27,13.409,13.426,13.4429,13.0199,13.1045,4762703,74284915,-0.3046,-2.2713,15.5972,3.8743,1904185700,N/A,8972698675,122930000,0,579257500,13.4237,2.0427,3.4503,134.8553,
601566.SH,╬едамУ,2013-03-28,13.1045,13.0199,13.0199,11.8439,12.4531,4351427,64244648,-0.6514,-4.9709,14.764,3.5398,1809529600,N/A,8526670400,122930000,0,579257500,12.7564,1.9412,3.2788,128.1517,
601566.SH,╬едамУ,2013-03-29,12.4531,12.4954,12.6476,12.3515,12.4192,1640558,24200732,-0.0338,-0.2717,14.7515,1.3345,1804612400,N/A,8503500100,122930000,0,579257500,12.7217,1.9359,3.2699,127.8035,
601566.SH,╬едамУ,2013-04-01,12.4192,12.4361,12.6307,12.0216,12.5377,2258429,33102139,0.1184,0.9537,14.6572,1.8372,1821822600,N/A,8584596150,122930000,0,579257500,12.8431,1.9543,3.3011,129.0223,
601566.SH,╬едамУ,2013-04-02,12.5377,12.5038,12.673,12.2669,12.4446,1992945,29455683,-0.0931,-0.7422,14.78,1.6212,1808300300,N/A,8520877825,122930000,0,579257500,12.7477,1.9398,3.2766,128.0647,
601566.SH,╬едамУ,2013-04-03,12.4446,12.5123,12.5969,11.5478,11.9032,5461942,76686650,-0.5414,-4.3508,14.0402,4.4431,1729625100,N/A,8150153025,122930000,0,579257500,12.1931,1.8554,3.134,122.4929,
601566.SH,╬едамУ,2013-04-08,11.9032,11.6663,11.6663,11.2771,11.5817,4192327,56526771,-0.3215,-2.7008,13.4834,3.4103,1682911700,N/A,7930035175,122930000,0,579257500,11.8638,1.8053,3.0494,119.1846,
601566.SH,╬едамУ,2013-04-09,11.5817,11.5817,11.8186,11.514,11.7763,2498740,34556066,0.1946,1.6801,13.8294,2.0327,1711185600,N/A,8063264400,122930000,0,579257500,12.0631,1.8357,3.1006,121.187,
601566.SH,╬едамУ,2013-04-10,11.7763,11.8355,11.9201,11.6409,11.9032,2210804,30714380,0.1269,1.0776,13.8929,1.7984,1729625100,N/A,8150153025,122930000,0,579257500,12.1931,1.8554,3.134,122.4929,
601566.SH,╬едамУ,2013-04-11,11.9032,11.9455,12.2923,11.8693,12.0047,3477436,49629213,0.1015,0.8529,14.2718,2.8288,1744376700,N/A,8219663925,122930000,0,579257500,12.2971,1.8713,3.1607,123.5376,
601566.SH,╬едамУ,2013-04-12,12.0047,11.8862,12.1823,11.6747,11.9285,2019797,28535605,-0.0761,-0.6342,14.128,1.643,1733313000,N/A,8167530750,122930000,0,579257500,12.2191,1.8594,3.1407,122.754,
601566.SH,╬едамУ,2013-04-15,11.9285,11.8101,11.9201,11.5563,11.734,1743830,24154188,-0.1946,-1.6312,13.8512,1.4186,1705039100,N/A,8034301525,122930000,0,579257500,12.0198,1.8291,3.0895,120.7517,
601566.SH,╬едамУ,2013-04-16,11.734,11.6409,11.9285,11.5563,11.8862,1512833,21013920,0.1523,1.2978,13.8904,1.2306,1727166500,N/A,8138567875,122930000,0,579257500,12.1758,1.8528,3.1295,122.3187,
601566.SH,╬едамУ,2013-04-17,11.8862,11.9116,12.1823,11.8016,12.0977,2965527,42242960,0.2115,1.7794,14.2447,2.4124,1757899000,N/A,8283382250,122930000,0,579257500,12.3924,1.8858,3.1852,124.4952,
601566.SH,╬едамУ,2013-04-18,12.0977,12.0301,12.3515,11.9708,12.3262,2518924,36326731,0.2284,1.8881,14.4215,2.0491,1791090100,N/A,8439781775,122930000,0,579257500,12.6264,1.9214,3.2454,126.8458,
601566.SH,╬едамУ,2013-04-19,12.3262,12.3685,12.9014,12.3685,12.6053,5518449,82679042,0.2792,2.2649,14.9823,4.4891,1831657000,N/A,8630936750,122930000,0,579257500,12.9124,1.9649,3.3189,129.7188,
601566.SH,╬едамУ,2013-04-22,12.6053,12.4361,12.6392,12.3177,12.5292,2945624,43363170,-0.0761,-0.604,14.7212,2.3962,1820593300,N/A,8578803575,122930000,0,579257500,12.8344,1.953,3.2988,128.9353,
601566.SH,╬едамУ,2013-04-23,12.5292,12.5461,12.6307,12.0131,12.0301,2795065,40516800,-0.4991,-3.9838,14.4958,2.2737,1748064600,N/A,8237041650,122930000,0,579257500,12.3231,1.8752,3.1674,123.7988,
601566.SH,╬едамУ,2013-04-24,12.0301,12.0301,12.6899,12.0301,12.6815,3603816,52957613,0.6514,5.4149,14.6949,2.9316,1842720700,N/A,8683069925,122930000,0,579257500,12.9904,1.9768,3.3389,130.5023,
601566.SH,╬едамУ,2013-04-25,12.6815,12.6899,12.9437,12.563,12.6476,6032708,91236491,-0.0338,-0.2668,15.1236,4.9074,1837803500,N/A,8659899625,122930000,0,579257500,12.9557,1.9715,3.33,130.1541,
601566.SH,╬едамУ,2013-04-26,12.6476,12.6138,12.8168,12.5969,12.6476,3173086,47529596,0,0,14.979,2.5812,1837803500,N/A,8659899625,122930000,0,579257500,12.9557,1.9715,3.33,130.1541,
601566.SH,╬едамУ,2013-05-02,12.6476,12.6561,12.6561,12.2839,12.4192,3246359,47747576,-0.2284,-1.806,14.708,2.6408,1804612400,N/A,8503500100,122930000,0,579257500,12.7217,1.9359,3.2699,127.8035,
601566.SH,╬едамУ,2013-05-03,12.4192,12.4192,12.7999,12.3685,12.6223,3134325,46764699,0.203,1.6349,14.9202,2.5497,1834115600,N/A,8642521900,122930000,0,579257500,12.9297,1.9675,3.3233,129.8929,
601566.SH,╬едамУ,2013-05-06,12.6223,12.6815,12.8422,12.6138,12.8168,5002101,75115458,0.1946,1.5416,15.0168,4.0691,1862389500,N/A,8775751125,122930000,0,579257500,13.129,1.9979,3.3746,131.8953,
601566.SH,╬едамУ,2013-05-07,12.8168,12.8338,12.8338,12.5292,12.7322,3769407,56467754,-0.0846,-0.6601,14.9805,3.0663,1850096500,N/A,8717825375,122930000,0,579257500,13.0424,1.9847,3.3523,131.0247,
601566.SH,╬едамУ,2013-05-08,12.7322,12.6899,12.8084,12.6307,12.7407,3314688,49771380,0.0085,0.0664,15.0154,2.6964,1851325800,N/A,8723617950,122930000,0,579257500,13.051,1.986,3.3545,131.1118,
601566.SH,╬едамУ,2013-05-09,12.7407,12.7069,12.7407,12.4277,12.5461,3146424,46658080,-0.1946,-1.5272,14.8289,2.5595,1823051900,N/A,8590388725,122930000,0,579257500,12.8517,1.9557,3.3033,129.1094,
601566.SH,╬едамУ,2013-05-10,12.5461,12.4615,12.6053,12.3854,12.5377,4183136,61665886,-0.0085,-0.0674,14.7415,3.4029,1821822600,N/A,8584596150,122930000,0,579257500,12.8431,1.9543,3.3011,129.0223,
601566.SH,╬едамУ,2013-05-13,12.5377,12.5292,13.0283,12.5207,13.0199,6989973,106245714,0.4822,3.8462,15.1997,5.6861,1891892700,N/A,8914772925,122930000,0,579257500,13.337,2.0295,3.428,133.9847,
601566.SH,╬едамУ,2013-05-14,13.0199,13.0368,13.0537,12.7745,12.9353,3980463,60667911,-0.0846,-0.6498,15.2414,3.238,1879599700,N/A,8856847175,122930000,0,579257500,13.2504,2.0163,3.4058,133.1141,
601566.SH,╬едамУ,2013-05-15,12.9353,12.9522,13.0283,12.7576,12.9268,3060268,46569462,-0.0085,-0.0654,15.2174,2.4894,1878370400,N/A,8851054600,122930000,0,579257500,13.2417,2.015,3.4035,133.0271,
601566.SH,╬едамУ,2013-05-16,12.9268,12.9607,13.0368,12.7915,12.986,3908877,59817482,0.0592,0.4581,15.303,3.1798,1886975500,N/A,8891602625,122930000,0,579257500,13.3024,2.0242,3.4191,133.6365,
601566.SH,╬едамУ,2013-05-17,12.986,12.986,13.4936,12.9691,13.4006,5597885,87765583,0.4145,3.1922,15.6783,4.5537,1947211200,N/A,9175438800,122930000,0,579257500,13.727,2.0889,3.5283,137.9024,
601566.SH,╬едамУ,2013-05-20,13.4006,13.4936,13.6628,13.3075,13.4429,6291813,100175815,0.0423,0.3157,15.9216,5.1182,1953357700,N/A,9204401675,122930000,0,579257500,13.7703,2.0954,3.5394,138.3377,
601566.SH,╬едамУ,2013-05-21,13.4429,13.4513,13.8743,13.3244,13.8659,6953739,112007231,0.423,3.1466,16.1075,5.6567,2014822700,N/A,9494030425,122930000,0,579257500,14.2036,2.1614,3.6508,142.6907,
601566.SH,╬едамУ,2013-05-22,13.8659,13.8659,14.1873,13.7221,13.9505,7640859,125924617,0.0846,0.6101,16.4804,6.2156,2027115700,N/A,9551956175,122930000,0,579257500,14.2903,2.1746,3.673,143.5613,
601566.SH,╬едамУ,2013-05-23,13.9505,13.8489,13.9251,13.4513,13.5021,5732165,92725757,-0.4484,-3.2141,16.1764,4.663,1961962800,N/A,9244949700,122930000,0,579257500,13.831,2.1047,3.555,138.9471,
601566.SH,╬едамУ,2013-05-24,13.5021,13.5359,13.629,13.4344,13.6205,4002509,64027449,0.1184,0.8772,15.9968,3.2559,1979173000,N/A,9326045750,122930000,0,579257500,13.9523,2.1231,3.5862,140.166,
601566.SH,╬едамУ,2013-05-27,13.6205,13.6121,13.8912,13.4598,13.8405,4839527,78683368,0.22,1.6149,16.2585,3.9368,2011134800,N/A,9476652700,122930000,0,579257500,14.1776,2.1574,3.6441,142.4295,
601566.SH,╬едамУ,2013-05-28,13.8405,13.7897,13.9166,13.5359,13.8236,4179495,67822537,-0.0169,-0.1222,16.2274,3.3999,2008676200,N/A,9465067550,122930000,0,579257500,14.1603,2.1548,3.6396,142.2554,
601566.SH,╬едамУ,2013-05-29,13.8236,13.8828,13.9251,13.7051,13.7982,5549288,90412224,-0.0254,-0.1836,16.2926,4.5142,2004988300,N/A,9447689825,122930000,0,579257500,14.1343,2.1508,3.6329,141.9942,
601566.SH,╬едамУ,2013-05-30,13.7982,13.7813,13.7897,13.3329,13.409,8082360,128978236,-0.3892,-2.8204,15.958,6.5748,1948440500,N/A,9171848175,122930000,0,578665500,13.7216,2.088,3.5269,137.8484,
601566.SH,╬едамУ,2013-05-31,13.409,13.426,13.5021,13.2568,13.3414,6538398,103157733,-0.0677,-0.5047,15.7772,5.3188,1938606100,N/A,9125554935,122930000,0,578665500,13.6524,2.0775,3.5091,137.1527,
601566.SH,╬едамУ,2013-06-03,13.3414,13.3414,13.3921,12.8507,12.893,9731999,150312788,-0.4484,-3.3608,15.4452,7.9167,1873453200,N/A,8818862220,122930000,0,578665500,13.1935,2.0077,3.3911,132.5432,
601566.SH,╬едамУ,2013-06-04,12.893,12.8591,12.9268,12.5038,12.6053,4816368,72137675,-0.2876,-2.231,14.9776,3.918,1831657000,N/A,8622115950,122930000,0,578665500,12.8992,1.9629,3.3155,129.5862,
601566.SH,╬едамУ,2013-06-05,12.6053,12.5884,12.9014,12.5884,12.8761,3177712,48005177,0.2707,2.1477,15.1068,2.5528,1894603103,N/A,8807288910,124481150,0,578665500,13.1762,2.005,3.3867,132.3693,
601566.SH,╬едамУ,2013-06-06,12.8761,12.8338,12.8845,12.7153,12.783,2404065,36372517,-0.0931,-0.7227,15.1296,1.9313,1880910176.5,N/A,8743635705,124481150,0,578665500,13.081,1.9906,3.3622,131.4126,
601566.SH,╬едамУ,2013-06-07,12.783,12.8761,12.9945,12.6392,12.7745,4193486,63583399,-0.0085,-0.0662,15.1624,3.3688,1879665365,N/A,8737849050,124481150,0,578665500,13.0723,1.9892,3.36,131.3257,
601566.SH,╬едамУ,2013-06-13,12.7745,12.6053,12.6053,11.5055,12.14,3054452,43464920,-0.6345,-4.9669,14.23,2.4537,1786304502.5,N/A,8303849925,124481150,0,578665500,12.423,1.8904,3.1931,124.8029,
601566.SH,╬едамУ,2013-06-14,12.14,12.0554,12.3346,12.0554,12.2923,2262635,32651632,0.1523,1.2544,14.4308,1.8177,1808711109.5,N/A,8408009715,124481150,0,578665500,12.5789,1.9141,3.2332,126.3683,
601566.SH,╬едамУ,2013-06-17,12.2923,12.3092,12.5969,12.2246,12.4446,2483793,36527908,0.1523,1.2388,14.7065,1.9953,1831117716.5,N/A,8512169505,124481150,0,578665500,12.7347,1.9379,3.2732,127.9338,
601566.SH,╬едамУ,2013-06-18,12.4446,12.4446,12.6476,12.3769,12.5884,3401031,50349699,0.1438,1.1557,14.8042,2.7322,1852279512,N/A,8610542640,124481150,0,578665500,12.8819,1.9603,3.311,129.4123,
601566.SH,╬едамУ,2013-06-19,12.5884,12.5618,12.5618,11.896,12.2244,2980672,40688208,-0.364,-2.8914,13.6507,2.3945,1714105435.5,N/A,7968223935,124481150,0,578665500,11.9209,1.814,3.064,119.7586,
601566.SH,╬едамУ,2013-06-20,12.2244,12.2244,12.2244,11.7184,11.7273,1997874,26812273,-0.4971,-4.0668,13.4204,1.605,1644395991.5,N/A,7644171255,124481150,0,578665500,11.4361,1.7403,2.9394,114.8882,
601566.SH,╬едамУ,2013-06-21,11.7273,11.6208,11.6474,11.3544,11.5497,2061259,26666794,-0.1776,-1.514,12.9371,1.6559,1619499761.5,N/A,7528438155,124481150,0,578665500,11.263,1.7139,2.8949,113.1488,
601566.SH,╬едамУ,2013-06-24,11.5497,11.5142,11.5142,10.4045,10.8218,3949791,48441535,-0.728,-6.3028,12.2643,3.173,1517425218.5,N/A,7053932445,124481150,0,578665500,10.5531,1.6059,2.7125,106.0172,
601566.SH,╬едамУ,2013-06-25,10.8218,10.7152,10.804,9.8541,10.591,3174458,37052314,-0.2308,-2.1329,11.672,2.5502,1485060119.5,N/A,6903479415,124481150,0,578665500,10.328,1.5716,2.6546,103.756,
601566.SH,╬едамУ,2013-06-26,10.591,10.6442,10.8307,10.5466,10.6087,2991140,35867997,0.0178,0.1676,11.9914,2.4029,1487549742.5,N/A,6915052725,124481150,0,578665500,10.3453,1.5743,2.6591,103.9299,
601566.SH,╬едамУ,2013-06-27,10.6087,10.6531,10.8307,10.4312,10.5288,3104827,37343600,-0.0799,-0.7531,12.0276,2.4942,1476346439,N/A,6862972830,124481150,0,578665500,10.2674,1.5624,2.639,103.1472,
601566.SH,╬едамУ,2013-06-28,10.5288,10.5288,10.8129,10.2802,10.591,2543958,30361125,0.0621,0.5902,11.9346,2.0436,1485060119.5,N/A,6903479415,124481150,0,578665500,10.328,1.5716,2.6546,103.756,
601566.SH,╬едамУ,2013-07-01,10.591,10.6176,10.7596,10.4489,10.7419,1743168,20894566,0.1509,1.425,11.9865,1.4003,1506221915,N/A,7001852550,124481150,0,578665500,10.4752,1.594,2.6924,105.2345,
601566.SH,╬едамУ,2013-07-02,10.7419,10.7419,11.168,10.6975,11.0704,3099593,38160757,0.3285,3.0579,12.3115,2.49,1552279940.5,N/A,7215958785,124481150,0,578665500,10.7955,1.6428,2.7748,108.4524,
601566.SH,╬едамУ,2013-07-03,11.0704,11.0526,11.0526,10.7152,10.8307,2282228,27831591,-0.2397,-2.1652,12.1949,1.8334,1518670030,N/A,7059719100,124481150,0,578665500,10.5617,1.6072,2.7147,106.1042,
601566.SH,╬едамУ,2013-07-04,10.8307,10.7508,11.0881,10.5199,10.9372,2708336,33184635,0.1065,0.9836,12.2528,2.1757,1533607768,N/A,7129158960,124481150,0,578665500,10.6656,1.623,2.7414,107.1478,
601566.SH,╬едамУ,2013-07-05,10.9372,10.9461,11.026,10.7508,10.7596,1624688,19895806,-0.1776,-1.6234,12.2459,1.3052,1508711538,N/A,7013425860,124481150,0,578665500,10.4925,1.5967,2.6969,105.4084,
601566.SH,╬едамУ,2013-07-08,10.7596,10.6353,10.6353,10.1116,10.1116,2655512,30656626,-0.6481,-6.0231,11.5445,2.1333,1417840298.5,N/A,6591000045,124481150,0,578665500,9.8605,1.5005,2.5345,99.0595,
601566.SH,╬едамУ,2013-07-09,10.1116,10.0761,10.298,9.9962,10.2625,2150470,24577079,0.1509,1.4925,11.4287,1.7275,1439002094,N/A,6689373180,124481150,0,578665500,10.0077,1.5229,2.5723,100.538,
601566.SH,╬едамУ,2013-07-10,10.2625,10.2359,10.5821,10.2181,10.5466,2173053,25496377,0.2841,2.7682,11.733,1.7457,1478836062,N/A,6874546140,124481150,0,578665500,10.2847,1.565,2.6435,103.3211,
601566.SH,╬едамУ,2013-07-11,10.5466,10.6087,11.097,10.5466,10.9549,4043371,49645115,0.4084,3.8721,12.2781,3.2482,1536097391,N/A,7140732270,124481150,0,578665500,10.6829,1.6256,2.7458,107.3218,
601566.SH,╬едамУ,2013-07-12,10.9549,10.9638,11.0348,10.7774,10.7863,2577974,31689683,-0.1687,-1.5397,12.2925,2.071,1512445972.5,N/A,7030785825,124481150,0,578665500,10.5185,1.6006,2.7036,105.6693,
601566.SH,╬едамУ,2013-07-15,10.7863,10.7685,11.0615,10.7508,11.026,2834498,34956299,0.2397,2.2222,12.3324,2.277,1546055883,N/A,7187025510,124481150,0,578665500,10.7522,1.6362,2.7636,108.0175,
601566.SH,╬едамУ,2013-07-16,11.026,10.9638,11.1325,10.8573,11.1147,2261058,28068563,0.0888,0.8052,12.4139,1.8164,1558503998,N/A,7244892060,124481150,0,578665500,10.8388,1.6494,2.7859,108.8872,
601566.SH,╬едамУ,2013-07-17,11.1147,11.0792,11.2124,10.7863,10.7951,2486441,30798724,-0.3196,-2.8754,12.3867,1.9974,1513690784,N/A,7036572480,124481150,0,578665500,10.5271,1.6019,2.7058,105.7563,
601566.SH,╬едамУ,2013-07-18,10.7951,10.733,10.8928,10.6531,10.7241,1886468,22876792,-0.071,-0.6579,12.1268,1.5155,1503732292,N/A,6990279240,124481150,0,578665500,10.4579,1.5914,2.688,105.0605,
